root_id,upstream_set_5_2Ns,set_5_syn_count,const,input_synapses_x,%_set_5_input,input_synapses_y,input_synapses,pct_set_5_input,avg_upstream_synapses,neuron_type,#_projection_synapses
720575940633796252,1,16,1,16,100.0,16,0,0.0,16.0,local,0
720575940633824864,4,200,1,200,100.0,200,0,0.0,50.0,local,0
720575940633941293,8,684,1,684,100.0,684,0,0.0,85.5,local,0
720575940633996883,1,69,1,69,100.0,69,0,0.0,69.0,local,0
720575940634085786,1,69,1,69,100.0,69,0,0.0,69.0,local,0
720575940634085983,2,35,1,35,100.0,35,0,0.0,17.5,local,0
720575940634090777,7,377,1,377,100.0,377,0,0.0,53.857142857142854,local,0
720575940634093337,5,365,1,365,100.0,365,0,0.0,73.0,local,0
720575940634105439,2,311,1,311,100.0,311,0,0.0,155.5,local,0
720575940634210155,2,140,1,140,100.0,140,0,0.0,70.0,local,0
720575940634301852,1,185,1,185,100.0,185,0,0.0,185.0,local,0
720575940634527840,1,15,1,15,100.0,15,0,0.0,15.0,local,0
720575940634528864,1,24,1,24,100.0,24,0,0.0,24.0,local,0
720575940634560922,1,186,1,186,100.0,186,0,0.0,186.0,local,0
720575940634645600,6,699,1,699,100.0,699,0,0.0,116.5,local,0
720575940634659508,4,205,1,205,100.0,205,0,0.0,51.25,local,0
720575940634842804,1,30,1,30,100.0,30,0,0.0,30.0,projection,62
720575940634856543,1,22,1,22,100.0,22,0,0.0,22.0,projection,260
720575940634900855,1,60,1,60,100.0,60,0,0.0,60.0,local,0
720575940635028591,1,15,1,15,100.0,15,0,0.0,15.0,projection,526
720575940635166571,2,53,1,53,100.0,53,0,0.0,26.5,local,0
720575940635179871,3,155,1,155,100.0,155,0,0.0,51.666666666666664,local,0
720575940635202155,5,149,1,149,100.0,149,0,0.0,29.8,local,0
720575940635202204,1,18,1,18,100.0,18,0,0.0,18.0,projection,5890
720575940635212143,3,202,1,202,100.0,202,0,0.0,67.33333333333333,local,0
720575940635229303,3,384,1,384,100.0,384,0,0.0,128.0,local,0
720575940635297911,3,337,1,337,100.0,337,0,0.0,112.33333333333333,local,0
720575940635322524,1,60,1,60,100.0,60,0,0.0,60.0,projection,51
720575940635360924,4,567,1,567,100.0,567,0,0.0,141.75,local,0
720575940635452570,1,84,1,84,100.0,84,0,0.0,84.0,projection,264
720575940635527092,9,557,1,557,100.0,557,0,0.0,61.888888888888886,projection,620
720575940635527322,3,144,1,144,100.0,144,0,0.0,48.0,local,0
720575940635596212,2,51,1,51,100.0,51,0,0.0,25.5,local,0
720575940635613358,1,6,1,6,100.0,6,0,0.0,6.0,local,0
720575940635751269,2,145,1,145,100.0,145,0,0.0,72.5,local,0
720575940635816926,4,119,1,119,100.0,119,0,0.0,29.75,local,0
720575940635842990,1,7,1,7,100.0,7,0,0.0,7.0,projection,112
720575940635954879,3,167,1,167,100.0,167,0,0.0,55.666666666666664,local,0
720575940635967118,1,66,1,66,100.0,66,0,0.0,66.0,projection,10
720575940636029807,1,15,1,15,100.0,15,0,0.0,15.0,local,0
720575940636079502,1,24,1,24,100.0,24,0,0.0,24.0,projection,436
720575940636165624,4,464,1,464,100.0,464,0,0.0,116.0,local,0
720575940636346487,3,119,1,119,100.0,119,0,0.0,39.666666666666664,local,0
720575940636541285,2,68,1,68,100.0,68,0,0.0,34.0,local,0
720575940636675214,2,108,1,108,100.0,108,0,0.0,54.0,local,0
720575940637144944,1,45,1,45,100.0,45,0,0.0,45.0,local,0
720575940637184326,1,20,1,20,100.0,20,0,0.0,20.0,local,0
720575940637216624,2,93,1,93,100.0,93,0,0.0,46.5,local,0
720575940637296356,2,75,1,75,100.0,75,0,0.0,37.5,projection,5
720575940637360730,2,177,1,177,100.0,177,0,0.0,88.5,local,0
720575940637391423,2,17,1,17,100.0,17,0,0.0,8.5,local,0
720575940637578853,2,19,1,19,100.0,19,0,0.0,9.5,local,0
720575940637607646,1,36,1,36,100.0,36,0,0.0,36.0,projection,73
720575940637656286,4,104,1,104,100.0,104,0,0.0,26.0,local,0
720575940637936710,4,585,1,585,100.0,585,0,0.0,146.25,local,0
720575940638024794,3,183,1,183,100.0,183,0,0.0,61.0,local,0
720575940638096499,1,7,1,7,100.0,7,0,0.0,7.0,projection,39
720575940638204132,1,18,1,18,100.0,18,0,0.0,18.0,projection,191
720575940638684248,1,10,1,10,100.0,10,0,0.0,10.0,local,0
720575940638714694,2,75,1,75,100.0,75,0,0.0,37.5,local,0
720575940638842933,1,10,1,10,100.0,10,0,0.0,10.0,local,0
720575940638928868,2,31,1,31,100.0,31,0,0.0,15.5,local,0
720575940638989219,2,73,1,73,100.0,73,0,0.0,36.5,local,0
720575940639037016,1,42,1,42,100.0,42,0,0.0,42.0,projection,29
720575940639206077,2,79,1,79,100.0,79,0,0.0,39.5,local,0
720575940639285949,1,30,1,30,100.0,30,0,0.0,30.0,local,0
720575940639512192,4,179,1,179,100.0,179,0,0.0,44.75,projection,880
720575940639726141,1,57,1,57,100.0,57,0,0.0,57.0,local,0
720575940639742067,1,15,1,15,100.0,15,0,0.0,15.0,projection,105
720575940639756093,2,55,1,55,100.0,55,0,0.0,27.5,local,0
720575940639769715,3,106,1,106,100.0,106,0,0.0,35.333333333333336,local,0
720575940639786915,5,144,1,144,100.0,144,0,0.0,28.8,local,0
720575940639813365,2,28,1,28,100.0,28,0,0.0,14.0,local,0
720575940639831459,7,223,1,223,100.0,223,0,0.0,31.857142857142858,local,0
720575940639956643,2,97,1,97,100.0,97,0,0.0,48.5,projection,416
720575940639994456,3,393,1,393,100.0,393,0,0.0,131.0,local,0
720575940640348149,2,72,1,72,100.0,72,0,0.0,36.0,local,0
720575940640589171,1,16,1,16,100.0,16,0,0.0,16.0,projection,11
720575940640978048,1,78,1,78,100.0,78,0,0.0,78.0,projection,753
720575940641211520,1,18,1,18,100.0,18,0,0.0,18.0,projection,38
720575940641281013,1,27,1,27,100.0,27,0,0.0,27.0,local,0
720575940641282267,1,48,1,48,100.0,48,0,0.0,48.0,projection,1667
720575940641284853,2,47,1,47,100.0,47,0,0.0,23.5,projection,27
720575940641417869,1,5,1,5,100.0,5,0,0.0,5.0,local,0
720575940641480949,1,15,1,15,100.0,15,0,0.0,15.0,local,0
720575940641546715,1,48,1,48,100.0,48,0,0.0,48.0,projection,41
720575940641648091,4,199,1,199,100.0,199,0,0.0,49.75,local,0
720575940641655949,1,18,1,18,100.0,18,0,0.0,18.0,local,0
720575940641776032,2,92,1,92,100.0,92,0,0.0,46.0,local,0
720575940642428045,3,108,1,108,100.0,108,0,0.0,36.0,local,0
720575940643251748,1,10,1,10,100.0,10,0,0.0,10.0,projection,82
720575940643288868,1,30,1,30,100.0,30,0,0.0,30.0,projection,22
720575940643325581,1,30,1,30,100.0,30,0,0.0,30.0,projection,468
720575940643823470,4,304,1,304,100.0,304,0,0.0,76.0,local,0
720575940643867296,10,3423,1,3423,100.0,3423,0,0.0,342.3,local,0
720575940644464544,4,1045,1,1045,100.0,1045,0,0.0,261.25,local,0
720575940644639342,1,36,1,36,100.0,36,0,0.0,36.0,projection,484
720575940644653348,2,48,1,48,100.0,48,0,0.0,24.0,projection,5
720575940644659236,1,45,1,45,100.0,45,0,0.0,45.0,local,0
720575940644666148,1,20,1,20,100.0,20,0,0.0,20.0,local,0
720575940644669732,1,63,1,63,100.0,63,0,0.0,63.0,local,0
720575940644672548,3,220,1,220,100.0,220,0,0.0,73.33333333333333,local,0
720575940644676900,1,60,1,60,100.0,60,0,0.0,60.0,local,0
720575940644750116,3,82,1,82,100.0,82,0,0.0,27.333333333333332,local,0
720575940644758308,1,24,1,24,100.0,24,0,0.0,24.0,local,0
720575940645039383,2,162,1,162,100.0,162,0,0.0,81.0,local,0
720575940645108936,1,63,1,63,100.0,63,0,0.0,63.0,local,0
720575940645223278,1,10,1,10,100.0,10,0,0.0,10.0,projection,293
720575940645495587,1,40,1,40,100.0,40,0,0.0,40.0,local,0
720575940645503854,1,65,1,65,100.0,65,0,0.0,65.0,local,0
720575940645527918,6,491,1,491,100.0,491,0,0.0,81.83333333333333,local,0
720575940645878068,2,79,1,79,100.0,79,0,0.0,39.5,local,0
720575940645972276,1,24,1,24,100.0,24,0,0.0,24.0,projection,1114
720575940646068020,1,24,1,24,100.0,24,0,0.0,24.0,projection,1099
720575940646088068,1,21,1,21,100.0,21,0,0.0,21.0,local,0
720575940646156420,3,309,1,309,100.0,309,0,0.0,103.0,local,0
720575940646192692,1,30,1,30,100.0,30,0,0.0,30.0,projection,1256
720575940646526243,1,48,1,48,100.0,48,0,0.0,48.0,local,0
720575940646930996,1,36,1,36,100.0,36,0,0.0,36.0,local,0
720575940647003188,1,21,1,21,100.0,21,0,0.0,21.0,projection,43
720575940647010356,1,10,1,10,100.0,10,0,0.0,10.0,local,0
720575940647029044,1,15,1,15,100.0,15,0,0.0,15.0,local,0
720575940647030324,1,24,1,24,100.0,24,0,0.0,24.0,local,0
720575940647030580,4,523,1,523,100.0,523,0,0.0,130.75,local,0
720575940647060532,2,68,1,68,100.0,68,0,0.0,34.0,local,0
720575940647228468,1,78,1,78,100.0,78,0,0.0,78.0,projection,446
720575940647560500,1,96,1,96,100.0,96,0,0.0,96.0,local,0
720575940647606148,4,338,1,338,100.0,338,0,0.0,84.5,local,0
720575940648188548,3,185,1,185,100.0,185,0,0.0,61.666666666666664,local,0
720575940648377209,1,32,1,32,100.0,32,0,0.0,32.0,local,0
720575940648708228,3,287,1,287,100.0,287,0,0.0,95.66666666666667,local,0
720575940648864633,1,230,1,230,100.0,230,0,0.0,230.0,local,0
720575940649081465,3,781,1,781,100.0,781,0,0.0,260.3333333333333,local,0
720575940650357494,1,33,1,33,100.0,33,0,0.0,33.0,projection,28
720575940651736566,2,434,1,434,100.0,434,0,0.0,217.0,local,0
720575940651928566,1,45,1,45,100.0,45,0,0.0,45.0,projection,309
720575940652580086,3,134,1,134,100.0,134,0,0.0,44.666666666666664,local,0
720575940654057889,1,31,1,31,100.0,31,0,0.0,31.0,local,0
720575940655011489,2,35,1,35,100.0,35,0,0.0,17.5,projection,1165
720575940655015329,3,68,1,68,100.0,68,0,0.0,22.666666666666668,local,0
720575940657604225,1,24,1,24,100.0,24,0,0.0,24.0,local,0
720575940659056001,1,18,1,18,100.0,18,0,0.0,18.0,local,0
720575940660220289,1,14,1,14,100.0,14,0,0.0,14.0,local,0
720575940660223873,2,44,1,44,100.0,44,0,0.0,22.0,local,0
720575940660224641,1,12,1,12,100.0,12,0,0.0,12.0,local,0
720575940660233601,3,62,1,62,100.0,62,0,0.0,20.666666666666668,local,0
720575940660313729,1,70,1,70,100.0,70,0,0.0,70.0,projection,298
