pre_root_id,post_root_id,syn_count
720575940627107271,720575940607472988,7
720575940627107271,720575940610054980,21
720575940627107271,720575940611548878,95
720575940627107271,720575940612289010,5
720575940627107271,720575940612606105,7
720575940627107271,720575940613640685,11
720575940627107271,720575940615197747,17
720575940627107271,720575940616014092,6
720575940627107271,720575940616162866,6
720575940627107271,720575940618165019,25
720575940627107271,720575940618539810,6
720575940627107271,720575940619741104,7
720575940627107271,720575940620025620,12
720575940627107271,720575940620335269,16
720575940627107271,720575940622661095,7
720575940627107271,720575940622810153,14
720575940627107271,720575940625376442,9
720575940627107271,720575940625874992,40
720575940627107271,720575940625875504,11
720575940627107271,720575940628598121,56
720575940627107271,720575940628780309,8
720575940627107271,720575940629207963,6
720575940627107271,720575940629717370,6
720575940627107271,720575940629778554,24
720575940627107271,720575940629804158,55
720575940627107271,720575940630233404,6
720575940627107271,720575940630868793,15
720575940627107271,720575940631999080,7
720575940627107271,720575940632118156,37
720575940627107271,720575940632304711,6
720575940627107271,720575940634645600,47
720575940627107271,720575940635239672,17
720575940627107271,720575940636165624,38
720575940627107271,720575940636895406,20
720575940627107271,720575940637656286,6
720575940627107271,720575940639786915,9
720575940627107271,720575940645527918,26
720575940630806267,720575940610054980,23
720575940630806267,720575940610173048,6
720575940630806267,720575940615063592,8
720575940630806267,720575940615197747,5
720575940630806267,720575940615410911,8
720575940630806267,720575940616497477,5
720575940630806267,720575940617678566,9
720575940630806267,720575940617787963,27
720575940630806267,720575940617833265,11
720575940630806267,720575940618165019,90
720575940630806267,720575940620335269,49
720575940630806267,720575940620692974,12
720575940630806267,720575940622018309,20
720575940630806267,720575940622026245,5
720575940630806267,720575940623004552,7
720575940630806267,720575940623133223,25
720575940630806267,720575940624352970,11
720575940630806267,720575940624882407,19
720575940630806267,720575940625045180,44
720575940630806267,720575940625874992,11
720575940630806267,720575940628119127,9
720575940630806267,720575940628676457,8
720575940630806267,720575940628743752,5
720575940630806267,720575940628973827,29
720575940630806267,720575940629111490,17
720575940630806267,720575940630232380,32
720575940630806267,720575940630868793,93
720575940630806267,720575940635360924,31
720575940630806267,720575940636165624,16
720575940630806267,720575940638360960,8
720575940630806267,720575940638714694,5
720575940630806267,720575940643867296,61
720575940630806267,720575940645527918,6
720575940631205580,720575940606388146,8
720575940631205580,720575940607472988,11
720575940631205580,720575940609937476,11
720575940631205580,720575940610606126,45
720575940631205580,720575940611549902,6
720575940631205580,720575940613563117,12
720575940631205580,720575940623193549,6
720575940631205580,720575940626557186,7
720575940631205580,720575940627828296,13
720575940631205580,720575940628973827,16
720575940631205580,720575940632727756,17
720575940631205580,720575940633373651,5
720575940631205580,720575940635202155,7
720575940631205580,720575940635297911,16
720575940631462969,720575940618165019,8
720575940631462969,720575940625874992,8
720575940639972816,720575940608707192,11
720575940639972816,720575940610054980,21
720575940639972816,720575940610606126,7
720575940639972816,720575940612606105,11
720575940639972816,720575940615063592,5
720575940639972816,720575940615330265,9
720575940639972816,720575940617393625,6
720575940639972816,720575940617678566,19
720575940639972816,720575940617787963,8
720575940639972816,720575940617799253,7
720575940639972816,720575940618165019,27
720575940639972816,720575940619016059,15
720575940639972816,720575940619076731,13
720575940639972816,720575940620335269,9
720575940639972816,720575940625873560,5
720575940639972816,720575940625874992,19
720575940639972816,720575940628668009,5
720575940639972816,720575940629111490,5
720575940639972816,720575940630868793,23
720575940639972816,720575940633213792,5
720575940639972816,720575940635360924,13
720575940639972816,720575940636165624,25
720575940639972816,720575940641776032,10
720575940639972816,720575940643867296,22
720575940659479937,720575940610054980,8
720575940659479937,720575940610606126,14
720575940659479937,720575940617678566,7
720575940659479937,720575940618165019,21
720575940659479937,720575940619076731,8
720575940659479937,720575940620335269,6
720575940659479937,720575940625874992,6
720575940659479937,720575940630868793,14
720575940659479937,720575940636165624,8
720575940659479937,720575940643867296,13
