root_id,upstream_set_2_2Ns,set_2_syn_count,const,input_synapses,pct_set_2_input,avg_upstream_synapses,neuron_type,#_projection_synapses
720575940625032548,5,851,1,851,100.0,170.2,local,0
720575940625045180,16,1293,1,1293,100.0,80.8125,local,0
720575940625047484,15,562,1,562,100.0,37.46666666666667,local,0
720575940625051725,1,5,1,5,100.0,5.0,projection,146
720575940625087159,1,146,1,146,100.0,146.0,projection,846
720575940625110967,5,148,1,148,100.0,29.6,projection,1429
720575940625115063,1,10,1,10,100.0,10.0,projection,52
720575940625123453,4,233,1,233,100.0,58.25,projection,73
720575940625147645,3,61,1,61,100.0,20.333333333333332,projection,74
720575940625158330,1,20,1,20,100.0,20.0,projection,106
720575940625163790,6,958,1,958,100.0,159.66666666666666,local,0
720575940625164176,3,100,1,100,100.0,33.333333333333336,local,0
720575940625164558,7,149,1,149,100.0,21.285714285714285,local,0
720575940625167886,11,458,1,458,100.0,41.63636363636363,local,0
720575940625172238,3,176,1,176,100.0,58.666666666666664,projection,115
720575940625172750,3,100,1,100,100.0,33.333333333333336,projection,1198
720575940625173006,2,60,1,60,100.0,30.0,local,0
720575940625175310,2,35,1,35,100.0,17.5,local,0
720575940625203277,1,38,1,38,100.0,38.0,projection,487
720575940625203504,2,187,1,187,100.0,93.5,local,0
720575940625233296,1,11,1,11,100.0,11.0,projection,45
720575940625240653,1,7,1,7,100.0,7.0,projection,110
720575940625251401,2,42,1,42,100.0,21.0,projection,3548
720575940625256229,1,22,1,22,100.0,22.0,projection,258
720575940625304094,2,411,1,411,100.0,205.5,local,0
720575940625320530,1,7,1,7,100.0,7.0,projection,45
720575940625334349,6,137,1,137,100.0,22.833333333333332,local,0
720575940625334970,1,54,1,54,100.0,54.0,projection,274
720575940625343640,1,11,1,11,100.0,11.0,projection,47
720575940625355281,1,21,1,21,100.0,21.0,projection,181
720575940625360670,1,16,1,16,100.0,16.0,projection,214
720575940625365512,1,12,1,12,100.0,12.0,projection,2605
720575940625375240,4,91,1,91,100.0,22.75,projection,1330
720575940625376442,5,140,1,140,100.0,28.0,projection,127
720575940625408333,8,380,1,380,100.0,47.5,projection,15
720575940625408796,3,63,1,63,100.0,21.0,local,0
720575940625410622,2,30,1,30,100.0,15.0,projection,94
720575940625415043,1,32,1,32,100.0,32.0,projection,33
720575940625431870,1,5,1,5,100.0,5.0,projection,2567
720575940625442795,1,10,1,10,100.0,10.0,projection,187
720575940625449554,12,274,1,274,100.0,22.833333333333332,local,0
720575940625450498,5,1594,1,1594,100.0,318.8,local,0
720575940625489160,2,39,1,39,100.0,19.5,local,0
720575940625494792,5,143,1,143,100.0,28.6,projection,517
720575940625507870,2,35,1,35,100.0,17.5,local,0
720575940625515322,1,33,1,33,100.0,33.0,projection,99
720575940625519891,1,15,1,15,100.0,15.0,projection,133
720575940625526805,4,881,1,881,100.0,220.25,local,0
720575940625551716,1,10,1,10,100.0,10.0,projection,466
720575940625567004,2,50,1,50,100.0,25.0,local,0
720575940625586122,1,20,1,20,100.0,20.0,projection,796
720575940625594604,1,21,1,21,100.0,21.0,projection,6
720575940625601594,9,1426,1,1426,100.0,158.44444444444446,local,0
720575940625615705,2,384,1,384,100.0,192.0,local,0
720575940625619458,1,20,1,20,100.0,20.0,projection,146
720575940625632516,4,1052,1,1052,100.0,263.0,local,0
720575940625637946,2,54,1,54,100.0,27.0,local,0
720575940625662956,1,15,1,15,100.0,15.0,projection,147
720575940625663674,1,15,1,15,100.0,15.0,projection,31
720575940625667888,2,143,1,143,100.0,71.5,projection,62
720575940625681850,1,5,1,5,100.0,5.0,projection,27
720575940625692444,1,14,1,14,100.0,14.0,projection,267
720575940625696601,4,663,1,663,100.0,165.75,local,0
720575940625705930,4,132,1,132,100.0,33.0,local,0
720575940625712688,7,370,1,370,100.0,52.857142857142854,projection,47
720575940625716357,2,17,1,17,100.0,8.5,local,0
720575940625728089,2,107,1,107,100.0,53.5,projection,195
720575940625737776,3,45,1,45,100.0,15.0,local,0
720575940625740346,2,205,1,205,100.0,102.5,local,0
720575940625741114,3,225,1,225,100.0,75.0,local,0
720575940625741287,1,34,1,34,100.0,34.0,projection,12819
720575940625749904,5,157,1,157,100.0,31.4,projection,112
720575940625750105,2,1094,1,1094,100.0,547.0,local,0
720575940625752778,2,154,1,154,100.0,77.0,local,0
720575940625760912,1,30,1,30,100.0,30.0,projection,494
720575940625765520,1,9,1,9,100.0,9.0,projection,662
720575940625768336,1,36,1,36,100.0,36.0,projection,185
720575940625776272,2,20,1,20,100.0,10.0,projection,46
720575940625777594,1,40,1,40,100.0,40.0,projection,622
720575940625781009,1,57,1,57,100.0,57.0,projection,53
720575940625813447,1,92,1,92,100.0,92.0,projection,810
720575940625823280,6,143,1,143,100.0,23.833333333333332,local,0
720575940625841241,3,76,1,76,100.0,25.333333333333332,local,0
720575940625851676,1,15,1,15,100.0,15.0,projection,866
720575940625861168,2,318,1,318,100.0,159.0,local,0
720575940625861660,5,148,1,148,100.0,29.6,local,0
720575940625865738,3,50,1,50,100.0,16.666666666666668,projection,44
720575940625873560,7,569,1,569,100.0,81.28571428571429,local,0
720575940625874992,9,816,1,816,100.0,90.66666666666667,local,0
720575940625901002,1,6,1,6,100.0,6.0,projection,21
720575940625905660,1,6,1,6,100.0,6.0,local,0
720575940625907143,2,165,1,165,100.0,82.5,local,0
720575940625909991,1,15,1,15,100.0,15.0,projection,896
720575940625922404,1,10,1,10,100.0,10.0,projection,32
720575940625926693,2,49,1,49,100.0,24.5,projection,295
720575940625947594,2,55,1,55,100.0,27.5,projection,29
720575940625952186,3,142,1,142,100.0,47.333333333333336,projection,474
720575940625967132,1,27,1,27,100.0,27.0,local,0
720575940625977870,1,33,1,33,100.0,33.0,projection,1754
720575940625981626,2,41,1,41,100.0,20.5,projection,64
720575940625990500,3,52,1,52,100.0,17.333333333333332,projection,596
720575940625993656,3,42,1,42,100.0,14.0,projection,69
720575940626003130,3,44,1,44,100.0,14.666666666666666,projection,2002
720575940626003642,1,15,1,15,100.0,15.0,projection,242
720575940626014218,3,297,1,297,100.0,99.0,local,0
720575940626015242,4,2574,1,2574,100.0,643.5,local,0
720575940626015640,15,766,1,766,100.0,51.06666666666667,local,0
720575940626016017,5,1392,1,1392,100.0,278.4,local,0
720575940626024124,2,86,1,86,100.0,43.0,projection,178
720575940626046083,1,54,1,54,100.0,54.0,projection,712
720575940626067729,1,30,1,30,100.0,30.0,projection,1048
720575940626073637,1,27,1,27,100.0,27.0,local,0
720575940626075517,3,69,1,69,100.0,23.0,local,0
720575940626083428,1,60,1,60,100.0,60.0,projection,274
720575940626091722,4,403,1,403,100.0,100.75,projection,952
720575940626092302,1,6,1,6,100.0,6.0,local,0
720575940626094350,3,253,1,253,100.0,84.33333333333333,local,0
720575940626099214,1,13,1,13,100.0,13.0,local,0
720575940626108553,1,28,1,28,100.0,28.0,projection,83
720575940626117662,1,5,1,5,100.0,5.0,projection,864
720575940626118552,1,14,1,14,100.0,14.0,projection,351
720575940626127432,2,23,1,23,100.0,11.5,local,0
720575940626128386,1,10,1,10,100.0,10.0,projection,290
720575940626132030,2,33,1,33,100.0,16.5,projection,12
720575940626132508,1,9,1,9,100.0,9.0,local,0
720575940626140164,5,154,1,154,100.0,30.8,projection,1617
720575940626143806,1,24,1,24,100.0,24.0,projection,8071
720575940626145636,1,15,1,15,100.0,15.0,projection,1147
720575940626146052,2,61,1,61,100.0,30.5,projection,159
720575940626148520,3,50,1,50,100.0,16.666666666666668,projection,181
720575940626163658,2,28,1,28,100.0,14.0,local,0
720575940626174564,2,84,1,84,100.0,42.0,projection,401
720575940626179658,1,14,1,14,100.0,14.0,projection,121
720575940626180452,2,17,1,17,100.0,8.5,projection,184
720575940626185353,7,232,1,232,100.0,33.142857142857146,local,0
720575940626195081,1,10,1,10,100.0,10.0,projection,107
720575940626197593,4,88,1,88,100.0,22.0,local,0
720575940626201116,2,352,1,352,100.0,176.0,local,0
720575940626201372,2,39,1,39,100.0,19.5,projection,3068
720575940626217226,10,2292,1,2292,100.0,229.2,local,0
720575940626217744,2,198,1,198,100.0,99.0,projection,5
720575940626219038,2,64,1,64,100.0,32.0,projection,166
720575940626220669,5,113,1,113,100.0,22.6,projection,137
720575940626227774,2,40,1,40,100.0,20.0,projection,8
720575940626229849,2,20,1,20,100.0,10.0,local,0
720575940626232153,1,196,1,196,100.0,196.0,projection,1414
720575940626241636,4,759,1,759,100.0,189.75,local,0
720575940626243569,1,6,1,6,100.0,6.0,projection,222
720575940626259458,2,19,1,19,100.0,9.5,projection,1354
720575940626262524,1,16,1,16,100.0,16.0,projection,36
720575940626278974,3,124,1,124,100.0,41.333333333333336,local,0
720575940626279742,7,149,1,149,100.0,21.285714285714285,local,0
720575940626284036,2,195,1,195,100.0,97.5,local,0
720575940626287336,2,298,1,298,100.0,149.0,local,0
720575940626289021,5,236,1,236,100.0,47.2,projection,1730
720575940626308697,29,3574,1,3574,100.0,123.24137931034483,local,0
720575940626324357,1,7,1,7,100.0,7.0,projection,168
720575940626382473,1,26,1,26,100.0,26.0,projection,80
720575940626390018,1,8,1,8,100.0,8.0,projection,90
720575940626393999,1,5,1,5,100.0,5.0,projection,98
720575940626394767,5,86,1,86,100.0,17.2,projection,78
720575940626396803,1,5,1,5,100.0,5.0,local,0
720575940626405690,1,8,1,8,100.0,8.0,projection,221
720575940626412563,2,15,1,15,100.0,7.5,projection,802
720575940626433881,2,123,1,123,100.0,61.5,projection,1306
720575940626434577,1,10,1,10,100.0,10.0,projection,85
720575940626437148,1,12,1,12,100.0,12.0,projection,14
720575940626439498,1,18,1,18,100.0,18.0,projection,31
720575940626449158,9,600,1,600,100.0,66.66666666666667,local,0
720575940626452879,3,247,1,247,100.0,82.33333333333333,projection,69
720575940626465096,2,29,1,29,100.0,14.5,projection,305
720575940626468178,6,105,1,105,100.0,17.5,local,0
720575940626484057,1,16,1,16,100.0,16.0,projection,72
720575940626495109,1,16,1,16,100.0,16.0,projection,1105
720575940626495746,1,16,1,16,100.0,16.0,local,0
720575940626500362,3,178,1,178,100.0,59.333333333333336,projection,200
720575940626500745,2,106,1,106,100.0,53.0,projection,1325
720575940626506472,1,21,1,21,100.0,21.0,projection,99
720575940626507027,2,17,1,17,100.0,8.5,projection,178
720575940626514631,1,18,1,18,100.0,18.0,projection,104
720575940626527818,1,30,1,30,100.0,30.0,projection,47
720575940626544521,1,10,1,10,100.0,10.0,projection,10
720575940626545922,2,27,1,27,100.0,13.5,local,0
720575940626547817,1,10,1,10,100.0,10.0,projection,33
720575940626557186,8,864,1,864,100.0,108.0,local,0
720575940626557442,13,1047,1,1047,100.0,80.53846153846153,local,0
720575940626559490,2,34,1,34,100.0,17.0,local,0
720575940626567701,2,174,1,174,100.0,87.0,local,0
720575940626571602,2,102,1,102,100.0,51.0,projection,571
720575940626572802,3,217,1,217,100.0,72.33333333333333,projection,317
720575940626583836,16,1031,1,1031,100.0,64.4375,local,0
720575940626591619,1,27,1,27,100.0,27.0,projection,39
720575940626598994,3,48,1,48,100.0,16.0,local,0
720575940626600067,1,5,1,5,100.0,5.0,projection,275
720575940626617914,2,38,1,38,100.0,19.0,projection,7
720575940626620568,1,30,1,30,100.0,30.0,projection,1075
720575940626623754,2,61,1,61,100.0,30.5,projection,254
720575940626625813,13,817,1,817,100.0,62.84615384615385,local,0
720575940626626597,2,120,1,120,100.0,60.0,local,0
720575940626629139,1,12,1,12,100.0,12.0,projection,79
720575940626661139,2,46,1,46,100.0,23.0,projection,350
720575940626661501,1,14,1,14,100.0,14.0,projection,1181
720575940626667663,1,20,1,20,100.0,20.0,local,0
720575940626672058,2,120,1,120,100.0,60.0,local,0
720575940626674182,2,215,1,215,100.0,107.5,local,0
720575940626692158,1,30,1,30,100.0,30.0,projection,1099
720575940626705497,9,591,1,591,100.0,65.66666666666667,local,0
720575940626717739,1,16,1,16,100.0,16.0,projection,175
720575940626730115,2,26,1,26,100.0,13.0,projection,135
720575940626735100,1,24,1,24,100.0,24.0,local,0
720575940626742532,4,586,1,586,100.0,146.5,projection,159
720575940626750089,3,37,1,37,100.0,12.333333333333334,projection,195
720575940626754192,7,162,1,162,100.0,23.142857142857142,projection,162
720575940626760600,2,10,1,10,100.0,5.0,projection,128
720575940626767152,2,163,1,163,100.0,81.5,local,0
720575940626775824,8,147,1,147,100.0,18.375,projection,777
720575940626780222,6,197,1,197,100.0,32.833333333333336,local,0
720575940626788625,1,10,1,10,100.0,10.0,projection,362
720575940626793305,2,19,1,19,100.0,9.5,projection,167
720575940626798736,7,243,1,243,100.0,34.714285714285715,local,0
720575940626798744,1,20,1,20,100.0,20.0,projection,53
720575940626804632,1,72,1,72,100.0,72.0,projection,70
720575940626808368,2,46,1,46,100.0,23.0,projection,388
720575940626824469,1,10,1,10,100.0,10.0,projection,115
720575940626828304,2,17,1,17,100.0,8.5,projection,533
720575940626829840,1,18,1,18,100.0,18.0,projection,43
720575940626835146,13,644,1,644,100.0,49.53846153846154,local,0
720575940626843194,2,53,1,53,100.0,26.5,projection,980
720575940626856344,8,1230,1,1230,100.0,153.75,local,0
720575940626865649,1,9,1,9,100.0,9.0,projection,184
720575940626878460,1,21,1,21,100.0,21.0,projection,165
720575940626883345,6,57,1,57,100.0,9.5,projection,127
720575940626902856,4,68,1,68,100.0,17.0,local,0
720575940626919144,5,174,1,174,100.0,34.8,local,0
720575940626941080,7,149,1,149,100.0,21.285714285714285,local,0
720575940626951434,2,28,1,28,100.0,14.0,projection,110
720575940626953561,5,227,1,227,100.0,45.4,local,0
720575940626960536,18,4124,1,4124,100.0,229.11111111111111,local,0
720575940626968216,20,780,1,780,100.0,39.0,local,0
720575940626968305,2,17,1,17,100.0,8.5,projection,136
720575940626970088,1,27,1,27,100.0,27.0,projection,125
720575940626972056,7,372,1,372,100.0,53.142857142857146,local,0
720575940626976555,1,34,1,34,100.0,34.0,projection,135
720575940626982165,2,160,1,160,100.0,80.0,projection,59
720575940626982799,1,14,1,14,100.0,14.0,projection,741
720575940626983185,1,11,1,11,100.0,11.0,projection,675
720575940626983952,9,2427,1,2427,100.0,269.6666666666667,local,0
720575940627036746,3,435,1,435,100.0,145.0,local,0
720575940627040549,4,434,1,434,100.0,108.5,local,0
720575940627044901,1,85,1,85,100.0,85.0,local,0
720575940627046693,1,21,1,21,100.0,21.0,projection,84
720575940627047400,4,91,1,91,100.0,22.75,local,0
720575940627060648,1,12,1,12,100.0,12.0,projection,44
720575940627062088,4,96,1,96,100.0,24.0,local,0
720575940627069321,1,18,1,18,100.0,18.0,projection,71
720575940627079823,3,246,1,246,100.0,82.0,local,0
720575940627081534,3,92,1,92,100.0,30.666666666666668,projection,668
720575940627083294,12,358,1,358,100.0,29.833333333333332,local,0
720575940627084905,1,30,1,30,100.0,30.0,projection,314
720575940627086594,7,221,1,221,100.0,31.571428571428573,local,0
720575940627091206,1,24,1,24,100.0,24.0,projection,445
720575940627099082,1,26,1,26,100.0,26.0,projection,19
720575940627101512,4,68,1,68,100.0,17.0,local,0
720575940627107721,10,1618,1,1618,100.0,161.8,local,0
720575940627110672,2,159,1,159,100.0,79.5,local,0
720575940627110824,5,271,1,271,100.0,54.2,projection,2675
720575940627113544,16,656,1,656,100.0,41.0,projection,396
720575940627117193,3,174,1,174,100.0,58.0,local,0
720575940627177402,1,78,1,78,100.0,78.0,projection,25
720575940627182217,25,1070,1,1070,100.0,42.8,local,0
720575940627183290,1,5,1,5,100.0,5.0,projection,492
720575940627186600,2,16,1,16,100.0,8.0,projection,629
720575940627196691,3,84,1,84,100.0,28.0,projection,649
720575940627206074,11,713,1,713,100.0,64.81818181818181,local,0
720575940627210502,3,944,1,944,100.0,314.6666666666667,local,0
720575940627219272,2,71,1,71,100.0,35.5,local,0
720575940627228090,1,15,1,15,100.0,15.0,projection,184
720575940627234069,1,7,1,7,100.0,7.0,local,0
720575940627244200,6,183,1,183,100.0,30.5,local,0
720575940627254856,14,597,1,597,100.0,42.642857142857146,local,0
720575940627259962,1,9,1,9,100.0,9.0,projection,23
720575940627265265,10,1146,1,1146,100.0,114.6,local,0
720575940627274578,2,227,1,227,100.0,113.5,local,0
720575940627276474,3,74,1,74,100.0,24.666666666666668,local,0
720575940627281594,1,36,1,36,100.0,36.0,projection,1266
720575940627284935,3,80,1,80,100.0,26.666666666666668,projection,11
720575940627285267,7,350,1,350,100.0,50.0,local,0
720575940627286088,1,12,1,12,100.0,12.0,local,0
720575940627286149,1,10,1,10,100.0,10.0,projection,156
720575940627286794,1,6,1,6,100.0,6.0,projection,137
720575940627304424,3,52,1,52,100.0,17.333333333333332,local,0
720575940627327238,1,24,1,24,100.0,24.0,projection,724
720575940627341156,2,11,1,11,100.0,5.5,projection,77
720575940627343125,1,5,1,5,100.0,5.0,local,0
720575940627349860,1,5,1,5,100.0,5.0,projection,1700
720575940627356459,4,109,1,109,100.0,27.25,local,0
720575940627357457,1,8,1,8,100.0,8.0,projection,248
720575940627359109,6,183,1,183,100.0,30.5,local,0
720575940627359621,1,14,1,14,100.0,14.0,local,0
720575940627368250,2,23,1,23,100.0,11.5,projection,479
720575940627369810,1,27,1,27,100.0,27.0,projection,94
720575940627369960,1,12,1,12,100.0,12.0,projection,237
720575940627371834,11,679,1,679,100.0,61.72727272727273,local,0
720575940627383569,3,173,1,173,100.0,57.666666666666664,projection,1571
720575940627384049,2,93,1,93,100.0,46.5,projection,177
720575940627389895,1,10,1,10,100.0,10.0,projection,26
720575940627397263,4,238,1,238,100.0,59.5,local,0
720575940627402568,4,1496,1,1496,100.0,374.0,local,0
720575940627403578,5,529,1,529,100.0,105.8,local,0
720575940627404858,16,901,1,901,100.0,56.3125,local,0
720575940627410451,3,78,1,78,100.0,26.0,local,0
720575940627418387,5,407,1,407,100.0,81.4,local,0
720575940627418856,1,45,1,45,100.0,45.0,projection,75
720575940627419962,3,154,1,154,100.0,51.333333333333336,local,0
720575940627424584,2,23,1,23,100.0,11.5,projection,853
720575940627429907,8,483,1,483,100.0,60.375,local,0
720575940627436554,1,29,1,29,100.0,29.0,projection,261
720575940627438906,4,1195,1,1195,100.0,298.75,local,0
720575940627443996,19,1020,1,1020,100.0,53.68421052631579,local,0
720575940627454569,24,6948,1,6948,100.0,289.5,local,0
720575940627463043,2,22,1,22,100.0,11.0,projection,850
720575940627466746,1,8,1,8,100.0,8.0,projection,49
720575940627472684,1,12,1,12,100.0,12.0,projection,479
720575940627478171,1,44,1,44,100.0,44.0,projection,76
720575940627490663,4,135,1,135,100.0,33.75,local,0
720575940627493638,2,60,1,60,100.0,30.0,local,0
720575940627498499,1,36,1,36,100.0,36.0,local,0
720575940627513210,3,165,1,165,100.0,55.0,local,0
720575940627514567,1,26,1,26,100.0,26.0,projection,2911
720575940627538690,3,113,1,113,100.0,37.666666666666664,local,0
720575940627548432,1,39,1,39,100.0,39.0,projection,37
720575940627556868,5,361,1,361,100.0,72.2,projection,131
720575940627559623,1,72,1,72,100.0,72.0,projection,89
720575940627572349,1,20,1,20,100.0,20.0,projection,1223
720575940627578156,3,635,1,635,100.0,211.66666666666666,local,0
720575940627582724,2,306,1,306,100.0,153.0,projection,297
720575940627588218,3,125,1,125,100.0,41.666666666666664,local,0
720575940627594540,5,112,1,112,100.0,22.4,local,0
720575940627600719,2,55,1,55,100.0,27.5,projection,51
720575940627604674,2,21,1,21,100.0,10.5,projection,51
720575940627607192,6,92,1,92,100.0,15.333333333333334,projection,176
720575940627619057,1,15,1,15,100.0,15.0,projection,505
720575940627629598,1,11,1,11,100.0,11.0,local,0
720575940627638037,3,59,1,59,100.0,19.666666666666668,projection,1919
720575940627646280,1,24,1,24,100.0,24.0,projection,83
720575940627654933,1,10,1,10,100.0,10.0,projection,556
720575940627667530,7,206,1,206,100.0,29.428571428571427,projection,182
720575940627673073,3,36,1,36,100.0,12.0,projection,59
720575940627679765,1,330,1,330,100.0,330.0,projection,359
720575940627680006,1,36,1,36,100.0,36.0,projection,38
720575940627700554,5,64,1,64,100.0,12.8,projection,171
720575940627702288,4,146,1,146,100.0,36.5,projection,298
720575940627704392,6,154,1,154,100.0,25.666666666666668,local,0
720575940627709583,2,78,1,78,100.0,39.0,projection,729
720575940627709956,5,210,1,210,100.0,42.0,projection,94
720575940627713040,1,68,1,68,100.0,68.0,projection,205
720575940627713045,3,40,1,40,100.0,13.333333333333334,projection,85
720575940627728009,1,10,1,10,100.0,10.0,projection,194
720575940627736119,2,68,1,68,100.0,34.0,projection,746
720575940627739023,6,1284,1,1284,100.0,214.0,local,0
720575940627739225,2,30,1,30,100.0,15.0,projection,57
720575940627747560,2,141,1,141,100.0,70.5,projection,862
720575940627757584,1,12,1,12,100.0,12.0,projection,1022
720575940627764780,4,189,1,189,100.0,47.25,local,0
720575940627776450,1,5,1,5,100.0,5.0,projection,39
720575940627779161,1,12,1,12,100.0,12.0,projection,90
720575940627806809,1,6,1,6,100.0,6.0,projection,248
720575940627812168,6,94,1,94,100.0,15.666666666666666,local,0
720575940627814728,13,662,1,662,100.0,50.92307692307692,local,0
720575940627822340,4,105,1,105,100.0,26.25,projection,232
720575940627828040,7,271,1,271,100.0,38.714285714285715,local,0
720575940627828296,12,281,1,281,100.0,23.416666666666668,local,0
720575940627828552,1,19,1,19,100.0,19.0,local,0
720575940627847752,8,365,1,365,100.0,45.625,local,0
720575940627848196,1,10,1,10,100.0,10.0,projection,732
720575940627851761,1,26,1,26,100.0,26.0,projection,38
720575940627866473,1,9,1,9,100.0,9.0,projection,43
720575940627876584,1,8,1,8,100.0,8.0,projection,390
720575940627879367,1,12,1,12,100.0,12.0,projection,189
720575940627879623,1,7,1,7,100.0,7.0,projection,1315
720575940627902268,1,30,1,30,100.0,30.0,local,0
720575940627903804,4,589,1,589,100.0,147.25,local,0
720575940627907883,2,152,1,152,100.0,76.0,local,0
720575940627912492,1,13,1,13,100.0,13.0,projection,35
720575940627921182,1,14,1,14,100.0,14.0,projection,123
720575940627955578,3,50,1,50,100.0,16.666666666666668,projection,72
720575940627982332,1,5,1,5,100.0,5.0,projection,876
720575940627989609,2,225,1,225,100.0,112.5,local,0
720575940628003304,1,15,1,15,100.0,15.0,projection,47
720575940628014744,1,30,1,30,100.0,30.0,projection,67
720575940628017563,3,245,1,245,100.0,81.66666666666667,projection,151
720575940628022141,1,30,1,30,100.0,30.0,projection,11
720575940628023685,5,217,1,217,100.0,43.4,projection,2522
720575940628028163,1,38,1,38,100.0,38.0,local,0
720575940628029180,5,195,1,195,100.0,39.0,local,0
720575940628030440,1,45,1,45,100.0,45.0,local,0
720575940628034044,6,108,1,108,100.0,18.0,local,0
720575940628034876,1,10,1,10,100.0,10.0,projection,37
720575940628038187,3,26,1,26,100.0,8.666666666666666,projection,16
720575940628038555,1,10,1,10,100.0,10.0,projection,111
720575940628050950,1,12,1,12,100.0,12.0,projection,442
720575940628058493,1,10,1,10,100.0,10.0,projection,67
720575940628059722,1,24,1,24,100.0,24.0,projection,1098
720575940628070419,16,1128,1,1128,100.0,70.5,local,0
720575940628074365,1,6,1,6,100.0,6.0,projection,167
720575940628076544,1,5,1,5,100.0,5.0,projection,74
720575940628079742,1,36,1,36,100.0,36.0,projection,85
720575940628095593,12,768,1,768,100.0,64.0,local,0
720575940628096586,5,181,1,181,100.0,36.2,local,0
720575940628116476,2,136,1,136,100.0,68.0,local,0
720575940628125715,3,53,1,53,100.0,17.666666666666668,local,0
720575940628130325,1,10,1,10,100.0,10.0,projection,693
720575940628131371,2,38,1,38,100.0,19.0,projection,21
720575940628131778,8,2143,1,2143,100.0,267.875,local,0
720575940628136347,1,30,1,30,100.0,30.0,projection,1422
720575940628149763,6,141,1,141,100.0,23.5,local,0
720575940628164593,1,54,1,54,100.0,54.0,projection,659
720575940628174848,4,109,1,109,100.0,27.25,local,0
720575940628182748,2,23,1,23,100.0,11.5,projection,10
720575940628198503,4,1659,1,1659,100.0,414.75,local,0
720575940628200506,1,38,1,38,100.0,38.0,projection,2246
720575940628212695,2,145,1,145,100.0,72.5,local,0
720575940628218011,1,10,1,10,100.0,10.0,local,0
720575940628245291,2,163,1,163,100.0,81.5,projection,356
720575940628248326,1,5,1,5,100.0,5.0,projection,935
720575940628260106,2,62,1,62,100.0,31.0,projection,113
720575940628262249,2,11,1,11,100.0,5.5,projection,500
720575940628265467,2,66,1,66,100.0,33.0,local,0
720575940628269303,1,9,1,9,100.0,9.0,local,0
720575940628287546,5,104,1,104,100.0,20.8,local,0
720575940628311370,1,10,1,10,100.0,10.0,projection,86
720575940628319546,1,16,1,16,100.0,16.0,projection,1019
720575940628319899,7,351,1,351,100.0,50.142857142857146,local,0
720575940628326522,4,113,1,113,100.0,28.25,projection,97
720575940628329546,6,487,1,487,100.0,81.16666666666667,local,0
720575940628334342,2,38,1,38,100.0,19.0,projection,1169
720575940628340998,2,40,1,40,100.0,20.0,projection,116
720575940628343050,2,97,1,97,100.0,48.5,local,0
720575940628345610,3,40,1,40,100.0,13.333333333333334,local,0
720575940628348265,1,8,1,8,100.0,8.0,projection,3925
720575940628360506,1,28,1,28,100.0,28.0,projection,4920
720575940628369683,1,36,1,36,100.0,36.0,projection,177
720575940628378440,4,126,1,126,100.0,31.5,local,0
720575940628384778,1,15,1,15,100.0,15.0,projection,24
720575940628386295,7,918,1,918,100.0,131.14285714285714,local,0
720575940628391686,9,444,1,444,100.0,49.333333333333336,projection,330
720575940628407098,3,56,1,56,100.0,18.666666666666668,projection,93
720575940628407852,2,101,1,101,100.0,50.5,projection,325
720575940628411706,1,14,1,14,100.0,14.0,projection,116
720575940628412145,1,30,1,30,100.0,30.0,local,0
720575940628415473,1,12,1,12,100.0,12.0,projection,36
720575940628419338,1,12,1,12,100.0,12.0,projection,69
720575940628422555,10,425,1,425,100.0,42.5,projection,874
720575940628436282,14,672,1,672,100.0,48.0,projection,46
720575940628442385,1,18,1,18,100.0,18.0,projection,109
720575940628445169,1,85,1,85,100.0,85.0,local,0
720575940628452431,1,100,1,100,100.0,100.0,projection,130
720575940628452823,1,15,1,15,100.0,15.0,projection,96
720575940628455996,1,6,1,6,100.0,6.0,projection,85
720575940628467611,1,8,1,8,100.0,8.0,projection,12488
720575940628471811,1,24,1,24,100.0,24.0,projection,10
720575940628478449,7,207,1,207,100.0,29.571428571428573,projection,17
720575940628478736,2,594,1,594,100.0,297.0,projection,969
720575940628483322,2,71,1,71,100.0,35.5,local,0
720575940628492712,6,209,1,209,100.0,34.833333333333336,local,0
720575940628500540,6,55,1,55,100.0,9.166666666666666,local,0
720575940628504081,1,96,1,96,100.0,96.0,projection,140
720575940628524150,4,464,1,464,100.0,116.0,local,0
720575940628543847,1,18,1,18,100.0,18.0,projection,137
720575940628561628,5,120,1,120,100.0,24.0,projection,94
720575940628572815,1,21,1,21,100.0,21.0,projection,564
720575940628573911,1,6,1,6,100.0,6.0,projection,124
720575940628586261,1,40,1,40,100.0,40.0,projection,4027
720575940628592506,1,18,1,18,100.0,18.0,projection,337
720575940628598121,15,651,1,651,100.0,43.4,local,0
720575940628609579,1,10,1,10,100.0,10.0,projection,1482
720575940628616271,1,132,1,132,100.0,132.0,local,0
720575940628627867,1,64,1,64,100.0,64.0,projection,404
720575940628644218,4,702,1,702,100.0,175.5,local,0
720575940628649448,1,25,1,25,100.0,25.0,projection,111
720575940628668009,9,585,1,585,100.0,65.0,local,0
720575940628669545,2,19,1,19,100.0,9.5,local,0
720575940628673474,4,403,1,403,100.0,100.75,local,0
720575940628675433,4,159,1,159,100.0,39.75,projection,164
720575940628676457,14,1231,1,1231,100.0,87.92857142857143,local,0
720575940628680553,6,323,1,323,100.0,53.833333333333336,local,0
720575940628684023,5,221,1,221,100.0,44.2,local,0
720575940628686695,3,226,1,226,100.0,75.33333333333333,local,0
720575940628723834,1,10,1,10,100.0,10.0,projection,142
