pre_root_id,post_root_id,syn_count
720575940619928929,720575940628995587,24
720575940619928929,720575940629207963,21
720575940619928929,720575940629266988,6
720575940619928929,720575940629370844,75
720575940619928929,720575940629878479,10
720575940619928929,720575940629954872,5
720575940619928929,720575940630575943,10
720575940619928929,720575940630664556,10
720575940619928929,720575940633824864,12
720575940619928929,720575940634090777,6
720575940619928929,720575940637296356,16
720575940619928929,720575940638663221,25
720575940619928929,720575940639813365,40
720575940619928929,720575940641284853,8
720575940619928929,720575940644750116,21
720575940619928929,720575940646088068,54
720575940619928929,720575940647033396,67
720575940619928929,720575940648055673,7
720575940619928929,720575940654057889,6
720575940621689880,720575940604459697,26
720575940621689880,720575940605443017,11
720575940621689880,720575940610524339,19
720575940621689880,720575940611475698,10
720575940621689880,720575940613222195,32
720575940621689880,720575940614714514,19
720575940621689880,720575940614916725,6
720575940621689880,720575940615076162,14
720575940621689880,720575940615296818,65
720575940621689880,720575940616065254,8
720575940621689880,720575940616167730,24
720575940621689880,720575940616777105,20
720575940621689880,720575940616791709,9
720575940621689880,720575940616921152,12
720575940621689880,720575940617184001,5
720575940621689880,720575940617663537,9
720575940621689880,720575940618135419,6
720575940621689880,720575940619111515,7
720575940621689880,720575940620445062,7
720575940621689880,720575940621116073,14
720575940621689880,720575940621227173,6
720575940621689880,720575940621345012,76
720575940621689880,720575940621736669,6
720575940621689880,720575940621957381,7
720575940621689880,720575940622193546,9
720575940621689880,720575940622433799,12
720575940621689880,720575940622657268,9
720575940621689880,720575940623029395,18
720575940621689880,720575940624216359,15
720575940621689880,720575940625454108,20
720575940621689880,720575940626348106,5
720575940621689880,720575940626476305,11
720575940621689880,720575940627359228,15
720575940621689880,720575940629266988,7
720575940621689880,720575940629317450,10
720575940621689880,720575940629595633,10
720575940621689880,720575940630059052,7
720575940621689880,720575940630311528,5
720575940621689880,720575940630605881,5
720575940621689880,720575940631773388,6
720575940621689880,720575940631787693,35
720575940621689880,720575940632274914,14
720575940621689880,720575940633156799,7
720575940621689880,720575940633170969,38
720575940621689880,720575940633824864,5
720575940621689880,720575940635613358,6
720575940621689880,720575940648055673,12
720575940621689880,720575940648601988,9
720575940621689880,720575940649081465,15
720575940621916952,720575940608883780,29
720575940621916952,720575940609551826,7
720575940621916952,720575940610916465,8
720575940621916952,720575940611411057,5
720575940621916952,720575940611715813,26
720575940621916952,720575940611756723,6
720575940621916952,720575940613524973,97
720575940621916952,720575940614635175,97
720575940621916952,720575940614859893,33
720575940621916952,720575940615311628,25
720575940621916952,720575940615626018,22
720575940621916952,720575940616759014,71
720575940621916952,720575940617671285,54
720575940621916952,720575940617898456,20
720575940621916952,720575940618691419,33
720575940621916952,720575940619011494,36
720575940621916952,720575940619695750,11
720575940621916952,720575940620038433,6
720575940621916952,720575940620553094,63
720575940621916952,720575940621218694,14
720575940621916952,720575940621222792,26
720575940621916952,720575940621662332,6
720575940621916952,720575940621953285,58
720575940621916952,720575940622323382,65
720575940621916952,720575940623696362,9
720575940621916952,720575940625115422,21
720575940621916952,720575940625310014,119
720575940621916952,720575940625424871,36
720575940621916952,720575940628659305,11
720575940621916952,720575940629701451,15
720575940621916952,720575940630589036,5
720575940621916952,720575940634702967,20
720575940621916952,720575940635642725,5
720575940621916952,720575940637956698,128
720575940621916952,720575940647033396,12
720575940622199593,720575940612984981,6
720575940622199593,720575940613133718,15
720575940622199593,720575940614635175,29
720575940622199593,720575940614916725,6
720575940622199593,720575940615076162,6
720575940622199593,720575940616217403,17
720575940622199593,720575940616791709,14
720575940622199593,720575940616921152,17
720575940622199593,720575940620262465,5
720575940622199593,720575940620553094,17
720575940622199593,720575940621736669,82
720575940622199593,720575940621818790,7
720575940622199593,720575940623449382,8
720575940622199593,720575940623853837,5
720575940622199593,720575940624928284,65
720575940622199593,720575940625172016,33
720575940622199593,720575940626017960,8
720575940622199593,720575940626348106,5
720575940622199593,720575940626376600,6
720575940622199593,720575940626619398,6
720575940622199593,720575940626668218,11
720575940622199593,720575940628325242,6
720575940622199593,720575940628683063,49
720575940622199593,720575940629317450,64
720575940622199593,720575940631787693,5
720575940622199593,720575940632636959,22
720575940622199593,720575940632873261,54
720575940622199593,720575940634090777,30
720575940622199593,720575940639688064,12
720575940622199593,720575940648601988,6
720575940622346180,720575940604030566,11
720575940622346180,720575940608601355,20
720575940622346180,720575940613527789,13
720575940622346180,720575940614635175,114
720575940622346180,720575940615050346,13
720575940622346180,720575940617854676,8
720575940622346180,720575940620553094,88
720575940622346180,720575940620780272,55
720575940622346180,720575940621647238,16
720575940622346180,720575940624139559,10
720575940622346180,720575940624528740,5
720575940622346180,720575940624928284,6
720575940622346180,720575940625081290,17
720575940622346180,720575940625339981,20
720575940622346180,720575940625795091,12
720575940622346180,720575940626983684,12
720575940622346180,720575940627312668,7
720575940622346180,720575940629317450,5
720575940622346180,720575940629954872,5
720575940622346180,720575940630661164,7
720575940622346180,720575940630672938,7
720575940622346180,720575940630771449,19
720575940622346180,720575940630904567,6
720575940622346180,720575940630995799,5
720575940622346180,720575940631622225,8
720575940622346180,720575940631643532,8
720575940622346180,720575940632648612,6
720575940622346180,720575940632873261,11
720575940622346180,720575940633198284,9
720575940622346180,720575940633711028,5
720575940622346180,720575940634090777,15
720575940622346180,720575940635229303,7
720575940622346180,720575940635816926,9
720575940622346180,720575940641366517,11
720575940622346180,720575940648708228,6
720575940622346180,720575940661309057,11
720575940623834300,720575940604459697,29
720575940623834300,720575940605443017,5
720575940623834300,720575940610524339,32
720575940623834300,720575940611475698,19
720575940623834300,720575940613222195,37
720575940623834300,720575940614714514,11
720575940623834300,720575940615076162,23
720575940623834300,720575940615296818,89
720575940623834300,720575940616065254,11
720575940623834300,720575940616167730,46
720575940623834300,720575940616217403,5
720575940623834300,720575940616777105,25
720575940623834300,720575940616791709,6
720575940623834300,720575940616921152,9
720575940623834300,720575940617155558,8
720575940623834300,720575940617184001,5
720575940623834300,720575940617663537,19
720575940623834300,720575940618135419,9
720575940623834300,720575940619111515,6
720575940623834300,720575940619900507,13
720575940623834300,720575940620445062,7
720575940623834300,720575940621116073,18
720575940623834300,720575940621345012,99
720575940623834300,720575940621736669,5
720575940623834300,720575940621957381,8
720575940623834300,720575940622193546,16
720575940623834300,720575940622433799,9
720575940623834300,720575940622657268,11
720575940623834300,720575940623029395,19
720575940623834300,720575940624216359,21
720575940623834300,720575940624281165,9
720575940623834300,720575940625454108,25
720575940623834300,720575940626065736,9
720575940623834300,720575940626348106,17
720575940623834300,720575940626476305,15
720575940623834300,720575940627359228,15
720575940623834300,720575940627826929,11
720575940623834300,720575940629266988,6
720575940623834300,720575940629317450,5
720575940623834300,720575940629595633,24
720575940623834300,720575940630059052,25
720575940623834300,720575940630311528,8
720575940623834300,720575940630605881,12
720575940623834300,720575940630672938,5
720575940623834300,720575940631773388,9
720575940623834300,720575940631787693,39
720575940623834300,720575940632274914,36
720575940623834300,720575940633156799,22
720575940623834300,720575940633170969,69
720575940623834300,720575940633571020,7
720575940623834300,720575940633824864,13
720575940623834300,720575940635613358,15
720575940623834300,720575940639037016,5
720575940623834300,720575940648055673,8
720575940623834300,720575940648601988,10
720575940623834300,720575940648708228,5
720575940623834300,720575940649081465,11
720575940624266061,720575940608883780,38
720575940624266061,720575940609551826,5
720575940624266061,720575940610916465,13
720575940624266061,720575940611411057,16
720575940624266061,720575940611715813,25
720575940624266061,720575940611756723,5
720575940624266061,720575940613524973,70
720575940624266061,720575940614635175,79
720575940624266061,720575940614859893,34
720575940624266061,720575940615311628,19
720575940624266061,720575940615626018,10
720575940624266061,720575940616759014,50
720575940624266061,720575940617671285,42
720575940624266061,720575940617898456,19
720575940624266061,720575940618691419,33
720575940624266061,720575940619011494,35
720575940624266061,720575940619695750,20
720575940624266061,720575940620038433,9
720575940624266061,720575940620553094,87
720575940624266061,720575940621218694,15
720575940624266061,720575940621222792,11
720575940624266061,720575940621662332,5
720575940624266061,720575940621953285,49
720575940624266061,720575940622323382,65
720575940624266061,720575940624377323,9
720575940624266061,720575940625115422,14
720575940624266061,720575940625310014,158
720575940624266061,720575940625424871,42
720575940624266061,720575940628659305,7
720575940624266061,720575940629701451,31
720575940624266061,720575940630589036,7
720575940624266061,720575940634702967,39
720575940624266061,720575940635642725,5
720575940624266061,720575940637956698,118
720575940624266061,720575940641284853,7
720575940624266061,720575940647033396,14
720575940624948867,720575940613133718,14
720575940624948867,720575940614635175,32
720575940624948867,720575940614916725,13
720575940624948867,720575940615076162,5
720575940624948867,720575940616217403,16
720575940624948867,720575940616791709,16
720575940624948867,720575940616921152,13
720575940624948867,720575940620262465,7
720575940624948867,720575940620553094,16
720575940624948867,720575940621736669,51
720575940624948867,720575940621818790,5
720575940624948867,720575940623449382,11
720575940624948867,720575940624928284,35
720575940624948867,720575940625172016,14
720575940624948867,720575940626017960,10
720575940624948867,720575940626619398,5
720575940624948867,720575940626668218,13
720575940624948867,720575940628683063,43
720575940624948867,720575940629317450,59
720575940624948867,720575940631144109,9
720575940624948867,720575940632274914,5
720575940624948867,720575940632636959,11
720575940624948867,720575940632873261,37
720575940624948867,720575940634090777,31
720575940624948867,720575940639688064,5
720575940625031610,720575940610524339,23
720575940625031610,720575940613222195,6
720575940625031610,720575940614061930,6
720575940625031610,720575940614155462,5
720575940625031610,720575940615076162,8
720575940625031610,720575940615296818,18
720575940625031610,720575940616203869,10
720575940625031610,720575940616217403,79
720575940625031610,720575940619111515,20
720575940625031610,720575940619549867,6
720575940625031610,720575940619900507,32
720575940625031610,720575940621116073,21
720575940625031610,720575940621345012,21
720575940625031610,720575940621736669,5
720575940625031610,720575940621818790,12
720575940625031610,720575940621957381,6
720575940625031610,720575940622348156,26
720575940625031610,720575940623029395,8
720575940625031610,720575940623097853,22
720575940625031610,720575940623137818,12
720575940625031610,720575940623154712,5
720575940625031610,720575940624216359,6
720575940625031610,720575940625454108,10
720575940625031610,720575940625813140,10
720575940625031610,720575940626065736,9
720575940625031610,720575940626348106,15
720575940625031610,720575940626376600,13
720575940625031610,720575940626434822,13
720575940625031610,720575940627359228,13
720575940625031610,720575940627916331,11
720575940625031610,720575940628683063,8
720575940625031610,720575940628866242,8
720575940625031610,720575940629595633,14
720575940625031610,720575940630059052,43
720575940625031610,720575940631394920,6
720575940625031610,720575940631619948,9
720575940625031610,720575940631787693,22
720575940625031610,720575940632274914,47
720575940625031610,720575940632636959,90
720575940625031610,720575940633156799,18
720575940625031610,720575940633195148,24
720575940625031610,720575940633571020,21
720575940625031610,720575940635613358,10
720575940625031610,720575940638604915,10
720575940625031610,720575940639339829,31
720575940625031610,720575940641417869,6
720575940625032548,720575940604030566,5
720575940625032548,720575940607872969,19
720575940625032548,720575940608239371,24
720575940625032548,720575940611780648,7
720575940625032548,720575940613361010,5
720575940625032548,720575940614635175,40
720575940625032548,720575940614916725,5
720575940625032548,720575940615034408,12
720575940625032548,720575940616747830,6
720575940625032548,720575940619473624,26
720575940625032548,720575940620129182,42
720575940625032548,720575940620292116,10
720575940625032548,720575940620553094,31
720575940625032548,720575940620780272,12
720575940625032548,720575940621149709,26
720575940625032548,720575940621329328,5
720575940625032548,720575940621647238,13
720575940625032548,720575940621736669,7
720575940625032548,720575940621761729,6
720575940625032548,720575940625298276,37
720575940625032548,720575940625867056,7
720575940625032548,720575940625978882,5
720575940625032548,720575940629317450,19
720575940625032548,720575940629598935,12
720575940625032548,720575940631349335,15
720575940625032548,720575940631942341,12
720575940625032548,720575940632648612,13
720575940625032548,720575940634090777,8
720575940625032548,720575940634462304,5
720575940625032548,720575940634788247,10
720575940625032548,720575940636541285,24
720575940625032548,720575940637232447,19
720575940625032548,720575940641366517,10
720575940625032548,720575940660123777,34
720575940625163790,720575940604030566,6
720575940625163790,720575940608239371,22
720575940625163790,720575940611780648,11
720575940625163790,720575940614635175,60
720575940625163790,720575940617335382,8
720575940625163790,720575940619473624,13
720575940625163790,720575940620129182,18
720575940625163790,720575940620553094,31
720575940625163790,720575940620780272,14
720575940625163790,720575940621149709,8
720575940625163790,720575940621256384,10
720575940625163790,720575940621647238,21
720575940625163790,720575940621736669,10
720575940625163790,720575940625298276,13
720575940625163790,720575940625867056,20
720575940625163790,720575940626826288,6
720575940625163790,720575940628659305,13
720575940625163790,720575940629317450,10
720575940625163790,720575940629598935,10
720575940625163790,720575940631349335,14
720575940625163790,720575940631850521,6
720575940625163790,720575940631942341,5
720575940625163790,720575940632648612,9
720575940625163790,720575940634090777,9
720575940625163790,720575940634788247,10
720575940625163790,720575940636541285,23
720575940625163790,720575940636576948,6
720575940625163790,720575940637232447,41
720575940625163790,720575940640163517,7
720575940625163790,720575940641366517,8
720575940625163790,720575940660123777,16
720575940626014218,720575940604891360,46
720575940626014218,720575940605158572,168
720575940626014218,720575940605703456,5
720575940626014218,720575940614635175,34
720575940626014218,720575940617335382,72
720575940626014218,720575940617839739,6
720575940626014218,720575940620553094,7
720575940626014218,720575940623207885,27
720575940626014218,720575940624012981,8
720575940626014218,720575940624273149,12
720575940626014218,720575940626622339,124
720575940626014218,720575940627815080,40
720575940626014218,720575940628683063,21
720575940626014218,720575940630456028,10
