pre_root_id,post_root_id,syn_count,origin_set
720575940612686233,720575940612357618,22,set_6
720575940612686233,720575940614734754,10,set_6
720575940612686233,720575940615197747,188,set_6
720575940612686233,720575940615410911,72,set_6
720575940612686233,720575940616164658,12,set_6
720575940612686233,720575940616194610,14,set_6
720575940612686233,720575940617031385,38,set_6
720575940612686233,720575940617151266,30,set_6
720575940612686233,720575940617494877,24,set_6
720575940612686233,720575940617678566,36,set_6
720575940612686233,720575940617787963,70,set_6
720575940612686233,720575940618165019,60,set_6
720575940612686233,720575940618166811,14,set_6
720575940612686233,720575940618539810,128,set_6
720575940612686233,720575940620335269,10,set_6
720575940612686233,720575940621261296,16,set_6
720575940612686233,720575940621771041,26,set_6
720575940612686233,720575940622018309,52,set_6
720575940612686233,720575940622026245,64,set_6
720575940612686233,720575940623209165,16,set_6
720575940612686233,720575940623379750,10,set_6
720575940612686233,720575940624906483,12,set_6
720575940612686233,720575940624987175,16,set_6
720575940612686233,720575940625045180,36,set_6
720575940612686233,720575940625875504,30,set_6
720575940612686233,720575940626705497,54,set_6
720575940612686233,720575940626968216,14,set_6
720575940612686233,720575940628743752,42,set_6
720575940612686233,720575940628780309,18,set_6
720575940612686233,720575940628995331,10,set_6
720575940612686233,720575940629024591,12,set_6
720575940612686233,720575940629111490,14,set_6
720575940612686233,720575940629207963,54,set_6
720575940612686233,720575940629576451,10,set_6
720575940612686233,720575940629778554,18,set_6
720575940612686233,720575940630232380,40,set_6
720575940612686233,720575940630233404,146,set_6
720575940612686233,720575940630806267,24,set_6
720575940612686233,720575940630868793,70,set_6
720575940612686233,720575940631299090,12,set_6
720575940612686233,720575940631994728,40,set_6
720575940612686233,720575940631999080,24,set_6
720575940612686233,720575940632030008,24,set_6
720575940612686233,720575940632304711,18,set_6
720575940612686233,720575940633373651,22,set_6
720575940612686233,720575940635360924,22,set_6
720575940612686233,720575940636165624,12,set_6
720575940612686233,720575940636346487,20,set_6
720575940612686233,720575940636649061,28,set_6
720575940612686233,720575940637360730,16,set_6
720575940612686233,720575940637656286,24,set_6
720575940612686233,720575940639769715,10,set_6
720575940612686233,720575940641281013,22,set_6
720575940612686233,720575940642422517,20,set_6
720575940612686233,720575940644669732,10,set_6
720575940612686233,720575940645039383,26,set_6
720575940612686233,720575940645527918,188,set_6
720575940612686233,720575940660219265,20,set_6
720575940612952557,720575940612270307,63,set_6
720575940612952557,720575940612478383,81,set_6
720575940612952557,720575940613695346,54,set_6
720575940612952557,720575940616028475,72,set_6
720575940612952557,720575940620983637,45,set_6
720575940612952557,720575940626197593,45,set_6
720575940612952557,720575940629207963,63,set_6
720575940612952557,720575940631829279,54,set_6
720575940612952557,720575940632213730,54,set_6
720575940612952557,720575940639786915,126,set_6
720575940613356851,720575940616921152,10,set_6
720575940613356851,720575940618472261,8,set_6
720575940613356851,720575940629207963,16,set_6
720575940613356851,720575940639786915,22,set_6
720575940613356851,720575940654057889,7,set_6
720575940613533607,720575940620983637,42,set_6
720575940613533607,720575940622144648,24,set_6
720575940613533607,720575940623056422,55,set_6
720575940613533607,720575940629422183,7,set_6
720575940613533607,720575940637936710,9,set_6
720575940613747734,720575940609592270,64,set_6
720575940613747734,720575940611388595,40,set_6
720575940613747734,720575940613120721,144,set_6
720575940613747734,720575940620983637,432,set_6
720575940613747734,720575940622144648,288,set_6
720575940613747734,720575940622515895,112,set_6
720575940613747734,720575940623056422,240,set_6
720575940613747734,720575940624176312,152,set_6
720575940613747734,720575940625813140,56,set_6
720575940613747734,720575940628070419,80,set_6
720575940613747734,720575940630670890,48,set_6
720575940613747734,720575940631829279,96,set_6
720575940613747734,720575940633194029,200,set_6
720575940613828202,720575940609922372,42,set_6
720575940613828202,720575940616791709,14,set_6
720575940613828202,720575940617299515,16,set_6
720575940613828202,720575940620262465,26,set_6
720575940613828202,720575940620359956,10,set_6
720575940613828202,720575940620741102,26,set_6
720575940613828202,720575940623192781,24,set_6
720575940613828202,720575940625807152,10,set_6
720575940613828202,720575940626507346,34,set_6
720575940613828202,720575940627312668,26,set_6
720575940613828202,720575940627916331,16,set_6
720575940613828202,720575940628885160,14,set_6
720575940614965691,720575940605300140,30,set_6
720575940614965691,720575940610054980,36,set_6
720575940614965691,720575940610356849,36,set_6
720575940614965691,720575940610610841,30,set_6
720575940614965691,720575940613120721,48,set_6
720575940614965691,720575940614753653,48,set_6
720575940614965691,720575940617636213,126,set_6
720575940614965691,720575940620096171,54,set_6
720575940614965691,720575940620672432,42,set_6
720575940614965691,720575940620833901,138,set_6
720575940614965691,720575940621490721,414,set_6
720575940614965691,720575940622515895,48,set_6
720575940614965691,720575940623078071,36,set_6
720575940614965691,720575940623620586,66,set_6
720575940614965691,720575940624532408,78,set_6
720575940614965691,720575940624659789,48,set_6
720575940614965691,720575940625841241,30,set_6
720575940614965691,720575940625874992,108,set_6
720575940614965691,720575940626974737,108,set_6
720575940614965691,720575940627276474,60,set_6
720575940614965691,720575940628209152,162,set_6
720575940614965691,720575940630620207,48,set_6
720575940614965691,720575940630670890,96,set_6
720575940614965691,720575940631008824,36,set_6
720575940614965691,720575940631394920,60,set_6
720575940614965691,720575940633304601,72,set_6
720575940614965691,720575940635527092,210,set_6
720575940614965691,720575940635954879,102,set_6
720575940614965691,720575940638989219,66,set_6
720575940614965691,720575940645878068,102,set_6
720575940619453831,720575940610054980,40,set_6
720575940619453831,720575940613120721,25,set_6
720575940619453831,720575940616065254,35,set_6
720575940619453831,720575940616618053,25,set_6
720575940619453831,720575940617241629,30,set_6
720575940619453831,720575940617636213,90,set_6
720575940619453831,720575940620096171,70,set_6
720575940619453831,720575940620411169,45,set_6
720575940619453831,720575940620672432,50,set_6
720575940619453831,720575940620833901,45,set_6
720575940619453831,720575940621490721,365,set_6
720575940619453831,720575940622515895,35,set_6
720575940619453831,720575940623078071,85,set_6
720575940619453831,720575940623620586,50,set_6
720575940619453831,720575940624532408,70,set_6
720575940619453831,720575940624659789,45,set_6
720575940619453831,720575940624865584,25,set_6
720575940619453831,720575940625841241,35,set_6
720575940619453831,720575940625874992,65,set_6
720575940619453831,720575940626974737,215,set_6
720575940619453831,720575940627276474,85,set_6
720575940619453831,720575940628209152,165,set_6
720575940619453831,720575940628462927,25,set_6
720575940619453831,720575940628866242,25,set_6
720575940619453831,720575940629365868,35,set_6
720575940619453831,720575940630274459,25,set_6
720575940619453831,720575940630620207,25,set_6
720575940619453831,720575940630670890,95,set_6
720575940619453831,720575940630697078,30,set_6
720575940619453831,720575940631394920,45,set_6
720575940619453831,720575940633304601,85,set_6
720575940619453831,720575940635527092,145,set_6
720575940619453831,720575940635954879,45,set_6
720575940619453831,720575940638989219,50,set_6
720575940619453831,720575940639956643,90,set_6
720575940619453831,720575940645878068,35,set_6
720575940619549867,720575940605971330,5,set_6
720575940619549867,720575940607152476,46,set_6
720575940619549867,720575940607472988,6,set_6
