root_id,upstream_set_3_2Ns,set_3_syn_count,const,input_synapses,pct_set_3_input,avg_upstream_synapses,neuron_type,#_projection_synapses
720575940622026245,38,8600,1,8600,100.0,226.31578947368422,local,0
720575940622061132,1,11,1,11,100.0,11.0,local,0
720575940622074206,14,1733,1,1733,100.0,123.78571428571429,local,0
720575940622116705,1,42,1,42,100.0,42.0,local,0
720575940622122083,1,10,1,10,100.0,10.0,projection,118
720575940622123144,11,790,1,790,100.0,71.81818181818181,local,0
720575940622129321,1,13,1,13,100.0,13.0,projection,77
720575940622144648,3,169,1,169,100.0,56.333333333333336,local,0
720575940622154266,7,652,1,652,100.0,93.14285714285714,local,0
720575940622195625,24,2618,1,2618,100.0,109.08333333333333,local,0
720575940622204585,1,9,1,9,100.0,9.0,local,0
720575940622235425,6,128,1,128,100.0,21.333333333333332,local,0
720575940622236671,1,15,1,15,100.0,15.0,local,0
720575940622248453,1,8,1,8,100.0,8.0,projection,26
720575940622284947,2,130,1,130,100.0,65.0,projection,823
720575940622298631,1,8,1,8,100.0,8.0,local,0
720575940622312063,3,237,1,237,100.0,79.0,local,0
720575940622313971,2,32,1,32,100.0,16.0,local,0
720575940622335197,1,8,1,8,100.0,8.0,local,0
720575940622340393,1,6,1,6,100.0,6.0,local,0
720575940622382285,1,11,1,11,100.0,11.0,local,0
720575940622391337,6,155,1,155,100.0,25.833333333333332,local,0
720575940622406694,4,707,1,707,100.0,176.75,local,0
720575940622433799,3,38,1,38,100.0,12.666666666666666,local,0
720575940622452715,20,1514,1,1514,100.0,75.7,local,0
720575940622457579,8,560,1,560,100.0,70.0,local,0
720575940622466027,2,90,1,90,100.0,45.0,projection,82
720575940622478349,1,6,1,6,100.0,6.0,local,0
720575940622500172,3,92,1,92,100.0,30.666666666666668,local,0
720575940622518092,2,14,1,14,100.0,7.0,local,0
720575940622537477,1,46,1,46,100.0,46.0,local,0
720575940622585224,2,27,1,27,100.0,13.5,local,0
720575940622604109,2,25,1,25,100.0,12.5,local,0
720575940622606106,2,76,1,76,100.0,38.0,local,0
720575940622624214,9,287,1,287,100.0,31.88888888888889,local,0
720575940622632084,3,142,1,142,100.0,47.333333333333336,local,0
720575940622657268,9,849,1,849,100.0,94.33333333333333,local,0
720575940622665801,1,5,1,5,100.0,5.0,local,0
720575940622688765,2,47,1,47,100.0,23.5,local,0
720575940622695448,2,187,1,187,100.0,93.5,local,0
720575940622732253,1,19,1,19,100.0,19.0,local,0
720575940622734106,10,471,1,471,100.0,47.1,local,0
720575940622779263,1,8,1,8,100.0,8.0,projection,148
720575940622834411,1,35,1,35,100.0,35.0,local,0
720575940622835947,1,30,1,30,100.0,30.0,local,0
720575940622853011,1,6,1,6,100.0,6.0,local,0
720575940622853258,3,268,1,268,100.0,89.33333333333333,local,0
720575940622863287,9,978,1,978,100.0,108.66666666666667,local,0
720575940622879882,5,208,1,208,100.0,41.6,local,0
720575940622921827,3,122,1,122,100.0,40.666666666666664,local,0
720575940622931976,3,69,1,69,100.0,23.0,local,0
720575940622933765,11,232,1,232,100.0,21.09090909090909,local,0
720575940623004552,12,1686,1,1686,100.0,140.5,local,0
720575940623008659,3,271,1,271,100.0,90.33333333333333,local,0
720575940623017989,11,311,1,311,100.0,28.272727272727273,local,0
720575940623029395,2,38,1,38,100.0,19.0,local,0
720575940623039838,1,42,1,42,100.0,42.0,projection,5
720575940623040094,2,65,1,65,100.0,32.5,projection,6
720575940623042539,3,370,1,370,100.0,123.33333333333333,local,0
720575940623044103,2,102,1,102,100.0,51.0,local,0
720575940623056422,5,261,1,261,100.0,52.2,local,0
720575940623097853,3,95,1,95,100.0,31.666666666666668,local,0
720575940623128269,4,72,1,72,100.0,18.0,local,0
720575940623132621,22,1639,1,1639,100.0,74.5,local,0
720575940623133223,15,1408,1,1408,100.0,93.86666666666666,local,0
720575940623148285,6,1057,1,1057,100.0,176.16666666666666,local,0
720575940623164685,23,2530,1,2530,100.0,110.0,local,0
720575940623164941,17,454,1,454,100.0,26.705882352941178,projection,9
720575940623173470,2,44,1,44,100.0,22.0,local,0
720575940623183083,1,6,1,6,100.0,6.0,local,0
720575940623192781,8,159,1,159,100.0,19.875,local,0
720575940623210445,8,148,1,148,100.0,18.5,local,0
720575940623211725,10,1310,1,1310,100.0,131.0,local,0
720575940623224555,4,82,1,82,100.0,20.5,projection,56
720575940623242900,1,27,1,27,100.0,27.0,projection,2070
720575940623290126,1,27,1,27,100.0,27.0,local,0
720575940623314312,6,231,1,231,100.0,38.5,local,0
720575940623355114,2,13,1,13,100.0,6.5,projection,11
720575940623373606,1,34,1,34,100.0,34.0,local,0
720575940623377596,1,30,1,30,100.0,30.0,local,0
720575940623379750,10,2128,1,2128,100.0,212.8,local,0
720575940623381286,14,467,1,467,100.0,33.357142857142854,local,0
720575940623432918,1,12,1,12,100.0,12.0,projection,5983
720575940623449382,21,664,1,664,100.0,31.61904761904762,local,0
720575940623453959,1,22,1,22,100.0,22.0,projection,206
720575940623458633,6,652,1,652,100.0,108.66666666666667,local,0
720575940623476407,17,1476,1,1476,100.0,86.82352941176471,local,0
720575940623511795,4,2098,1,2098,100.0,524.5,local,0
720575940623535044,52,5712,1,5712,100.0,109.84615384615384,local,0
720575940623617973,3,235,1,235,100.0,78.33333333333333,projection,2524
720575940623660558,2,39,1,39,100.0,19.5,local,0
720575940623675367,4,92,1,92,100.0,23.0,projection,149
720575940623676394,17,1297,1,1297,100.0,76.29411764705883,local,0
720575940623696362,1,10,1,10,100.0,10.0,local,0
720575940623718380,3,91,1,91,100.0,30.333333333333332,local,0
720575940623737525,2,47,1,47,100.0,23.5,projection,473
720575940623758377,1,35,1,35,100.0,35.0,projection,22
720575940623781611,1,26,1,26,100.0,26.0,local,0
720575940623843145,1,9,1,9,100.0,9.0,local,0
720575940623847181,4,65,1,65,100.0,16.25,projection,237
720575940623853837,3,48,1,48,100.0,16.0,projection,182
720575940623918121,12,1405,1,1405,100.0,117.08333333333333,local,0
720575940623988733,2,61,1,61,100.0,30.5,local,0
720575940623988971,1,5,1,5,100.0,5.0,local,0
720575940624015287,2,55,1,55,100.0,27.5,local,0
720575940624015543,1,11,1,11,100.0,11.0,local,0
720575940624016227,1,8,1,8,100.0,8.0,projection,38
720575940624040743,1,5,1,5,100.0,5.0,projection,53
720575940624139559,3,46,1,46,100.0,15.333333333333334,local,0
720575940624176312,1,12,1,12,100.0,12.0,local,0
720575940624186602,2,908,1,908,100.0,454.0,local,0
720575940624222205,3,335,1,335,100.0,111.66666666666667,local,0
720575940624224253,4,358,1,358,100.0,89.5,local,0
720575940624231143,2,17,1,17,100.0,8.5,projection,18
720575940624253991,1,6,1,6,100.0,6.0,local,0
720575940624263655,2,445,1,445,100.0,222.5,local,0
720575940624273149,2,95,1,95,100.0,47.5,local,0
720575940624310345,1,9,1,9,100.0,9.0,local,0
720575940624310676,2,41,1,41,100.0,20.5,local,0
720575940624310857,7,372,1,372,100.0,53.142857142857146,local,0
720575940624311881,2,15,1,15,100.0,7.5,local,0
720575940624333802,2,42,1,42,100.0,21.0,local,0
720575940624334826,1,16,1,16,100.0,16.0,local,0
720575940624352643,2,24,1,24,100.0,12.0,local,0
720575940624377579,1,14,1,14,100.0,14.0,local,0
720575940624394498,4,74,1,74,100.0,18.5,local,0
720575940624404872,3,70,1,70,100.0,23.333333333333332,local,0
720575940624427466,1,6,1,6,100.0,6.0,projection,120
720575940624454221,3,74,1,74,100.0,24.666666666666668,projection,112
720575940624484796,3,280,1,280,100.0,93.33333333333333,local,0
720575940624528068,2,54,1,54,100.0,27.0,local,0
720575940624528740,5,139,1,139,100.0,27.8,local,0
720575940624530372,6,211,1,211,100.0,35.166666666666664,local,0
720575940624600840,20,1407,1,1407,100.0,70.35,local,0
720575940624604560,1,7,1,7,100.0,7.0,local,0
720575940624607076,3,89,1,89,100.0,29.666666666666668,local,0
720575940624608442,1,8,1,8,100.0,8.0,projection,35
720575940624623287,16,839,1,839,100.0,52.4375,local,0
720575940624675988,3,122,1,122,100.0,40.666666666666664,local,0
720575940624756297,6,1803,1,1803,100.0,300.5,local,0
720575940624788372,1,7,1,7,100.0,7.0,projection,23
720575940624789652,3,41,1,41,100.0,13.666666666666666,local,0
720575940624792197,2,29,1,29,100.0,14.5,local,0
720575940624865584,1,5,1,5,100.0,5.0,local,0
720575940624906483,15,560,1,560,100.0,37.333333333333336,local,0
720575940624913959,11,1052,1,1052,100.0,95.63636363636364,local,0
720575940624928284,7,518,1,518,100.0,74.0,local,0
720575940624950078,1,32,1,32,100.0,32.0,local,0
720575940624966840,5,202,1,202,100.0,40.4,local,0
720575940624967463,1,9,1,9,100.0,9.0,local,0
720575940624976572,1,11,1,11,100.0,11.0,local,0
720575940624986300,10,1000,1,1000,100.0,100.0,local,0
720575940624986407,1,21,1,21,100.0,21.0,local,0
720575940624988455,4,174,1,174,100.0,43.5,local,0
720575940624989223,1,6,1,6,100.0,6.0,local,0
720575940625003045,2,17,1,17,100.0,8.5,projection,90
720575940625045180,52,14826,1,14826,100.0,285.11538461538464,local,0
720575940625047484,8,808,1,808,100.0,101.0,local,0
720575940625102692,1,36,1,36,100.0,36.0,local,0
720575940625111223,1,22,1,22,100.0,22.0,local,0
720575940625164176,19,2546,1,2546,100.0,134.0,local,0
720575940625164558,3,70,1,70,100.0,23.333333333333332,local,0
720575940625172016,17,1173,1,1173,100.0,69.0,local,0
720575940625173006,6,502,1,502,100.0,83.66666666666667,local,0
720575940625178768,2,62,1,62,100.0,31.0,local,0
720575940625298276,3,46,1,46,100.0,15.333333333333334,projection,562
720575940625310014,2,14,1,14,100.0,7.0,projection,974
720575940625320394,1,80,1,80,100.0,80.0,local,0
720575940625334349,4,43,1,43,100.0,10.75,local,0
720575940625351461,1,5,1,5,100.0,5.0,local,0
720575940625376442,4,304,1,304,100.0,76.0,projection,127
720575940625450498,1,21,1,21,100.0,21.0,local,0
720575940625454108,8,1030,1,1030,100.0,128.75,local,0
720575940625489160,3,93,1,93,100.0,31.0,local,0
720575940625502666,2,21,1,21,100.0,10.5,projection,77
720575940625507870,2,141,1,141,100.0,70.5,local,0
720575940625580988,4,124,1,124,100.0,31.0,local,0
720575940625616521,1,10,1,10,100.0,10.0,projection,45
720575940625620888,1,15,1,15,100.0,15.0,local,0
720575940625696601,1,7,1,7,100.0,7.0,local,0
720575940625705930,6,159,1,159,100.0,26.5,local,0
720575940625716357,4,201,1,201,100.0,50.25,local,0
720575940625737776,6,156,1,156,100.0,26.0,local,0
720575940625740346,1,48,1,48,100.0,48.0,local,0
720575940625741114,2,30,1,30,100.0,15.0,local,0
720575940625815562,1,60,1,60,100.0,60.0,local,0
720575940625834132,3,49,1,49,100.0,16.333333333333332,local,0
720575940625836925,1,11,1,11,100.0,11.0,local,0
720575940625852464,3,106,1,106,100.0,35.333333333333336,local,0
720575940625861660,7,167,1,167,100.0,23.857142857142858,local,0
720575940625867056,26,793,1,793,100.0,30.5,local,0
720575940625872688,1,10,1,10,100.0,10.0,local,0
720575940625874992,58,16755,1,16755,100.0,288.87931034482756,local,0
720575940625941022,2,202,1,202,100.0,101.0,local,0
720575940625967132,1,81,1,81,100.0,81.0,local,0
720575940625972261,5,2110,1,2110,100.0,422.0,local,0
720575940625978882,2,98,1,98,100.0,49.0,local,0
720575940626015640,1,63,1,63,100.0,63.0,local,0
720575940626016017,1,21,1,21,100.0,21.0,local,0
720575940626073637,5,132,1,132,100.0,26.4,local,0
720575940626075517,13,960,1,960,100.0,73.84615384615384,local,0
720575940626086842,1,72,1,72,100.0,72.0,local,0
720575940626092302,2,84,1,84,100.0,42.0,local,0
720575940626093553,1,19,1,19,100.0,19.0,local,0
720575940626094350,22,4749,1,4749,100.0,215.86363636363637,local,0
720575940626099214,7,348,1,348,100.0,49.714285714285715,local,0
720575940626127432,1,60,1,60,100.0,60.0,local,0
720575940626132508,1,16,1,16,100.0,16.0,local,0
720575940626188490,1,7,1,7,100.0,7.0,local,0
720575940626191306,9,312,1,312,100.0,34.666666666666664,local,0
720575940626197593,8,478,1,478,100.0,59.75,local,0
720575940626217226,1,22,1,22,100.0,22.0,local,0
720575940626229849,4,227,1,227,100.0,56.75,local,0
720575940626241636,1,10,1,10,100.0,10.0,local,0
720575940626279486,4,145,1,145,100.0,36.25,local,0
720575940626279742,4,73,1,73,100.0,18.25,local,0
720575940626284036,2,24,1,24,100.0,12.0,local,0
720575940626287336,1,9,1,9,100.0,9.0,local,0
720575940626308697,3,121,1,121,100.0,40.333333333333336,local,0
720575940626337479,5,105,1,105,100.0,21.0,local,0
720575940626376600,1,7,1,7,100.0,7.0,local,0
720575940626399588,2,47,1,47,100.0,23.5,local,0
720575940626434822,3,174,1,174,100.0,58.0,local,0
720575940626456582,1,10,1,10,100.0,10.0,projection,25
720575940626471185,1,10,1,10,100.0,10.0,local,0
720575940626483985,1,14,1,14,100.0,14.0,local,0
720575940626520402,3,1594,1,1594,100.0,531.3333333333334,local,0
720575940626527055,1,10,1,10,100.0,10.0,local,0
720575940626528252,6,3026,1,3026,100.0,504.3333333333333,local,0
720575940626555153,5,469,1,469,100.0,93.8,local,0
720575940626557442,5,116,1,116,100.0,23.2,local,0
720575940626567701,1,28,1,28,100.0,28.0,local,0
720575940626572802,1,27,1,27,100.0,27.0,projection,317
720575940626583836,5,344,1,344,100.0,68.8,local,0
720575940626625813,7,365,1,365,100.0,52.142857142857146,local,0
720575940626626597,11,1100,1,1100,100.0,100.0,local,0
720575940626668218,26,1182,1,1182,100.0,45.46153846153846,local,0
720575940626672058,4,635,1,635,100.0,158.75,local,0
720575940626735100,1,30,1,30,100.0,30.0,local,0
720575940626767152,2,32,1,32,100.0,16.0,local,0
720575940626780222,8,574,1,574,100.0,71.75,local,0
720575940626798736,18,1725,1,1725,100.0,95.83333333333333,local,0
720575940626809109,13,878,1,878,100.0,67.53846153846153,local,0
720575940626826288,17,1054,1,1054,100.0,62.0,local,0
720575940626835146,9,481,1,481,100.0,53.44444444444444,local,0
720575940626856344,2,74,1,74,100.0,37.0,local,0
720575940626860421,7,1172,1,1172,100.0,167.42857142857142,local,0
720575940626870846,1,18,1,18,100.0,18.0,local,0
720575940626890852,6,226,1,226,100.0,37.666666666666664,local,0
720575940626919144,16,2361,1,2361,100.0,147.5625,local,0
720575940626939737,19,3700,1,3700,100.0,194.73684210526315,local,0
720575940626941080,1,21,1,21,100.0,21.0,local,0
720575940626960536,37,10679,1,10679,100.0,288.6216216216216,local,0
720575940626961241,7,470,1,470,100.0,67.14285714285714,local,0
720575940626968216,12,839,1,839,100.0,69.91666666666667,local,0
720575940626972056,3,226,1,226,100.0,75.33333333333333,local,0
720575940626972568,4,139,1,139,100.0,34.75,local,0
720575940626974737,1,81,1,81,100.0,81.0,projection,19
720575940626983684,7,351,1,351,100.0,50.142857142857146,projection,603
720575940626999464,6,724,1,724,100.0,120.66666666666667,local,0
720575940627004459,1,28,1,28,100.0,28.0,local,0
720575940627015196,2,20,1,20,100.0,10.0,projection,47
720575940627036746,2,42,1,42,100.0,21.0,local,0
720575940627062088,27,2627,1,2627,100.0,97.29629629629629,local,0
720575940627083294,9,437,1,437,100.0,48.55555555555556,local,0
720575940627086594,14,871,1,871,100.0,62.214285714285715,local,0
720575940627099338,3,216,1,216,100.0,72.0,local,0
720575940627101512,1,7,1,7,100.0,7.0,local,0
720575940627107271,6,1317,1,1317,100.0,219.5,local,0
720575940627107721,17,1149,1,1149,100.0,67.58823529411765,local,0
720575940627110672,2,16,1,16,100.0,8.0,local,0
720575940627113544,5,321,1,321,100.0,64.2,projection,396
720575940627116858,1,17,1,17,100.0,17.0,local,0
720575940627167516,5,108,1,108,100.0,21.6,local,0
720575940627182217,13,1271,1,1271,100.0,97.76923076923077,local,0
720575940627209734,1,5,1,5,100.0,5.0,local,0
720575940627219272,6,755,1,755,100.0,125.83333333333333,local,0
720575940627244200,2,90,1,90,100.0,45.0,local,0
720575940627254856,8,558,1,558,100.0,69.75,local,0
720575940627265265,1,12,1,12,100.0,12.0,local,0
720575940627274578,3,166,1,166,100.0,55.333333333333336,local,0
720575940627275795,8,1593,1,1593,100.0,199.125,local,0
720575940627284935,1,35,1,35,100.0,35.0,projection,11
720575940627293540,7,520,1,520,100.0,74.28571428571429,local,0
720575940627304424,1,32,1,32,100.0,32.0,local,0
720575940627312668,16,3321,1,3321,100.0,207.5625,local,0
720575940627343125,1,14,1,14,100.0,14.0,local,0
720575940627359228,5,542,1,542,100.0,108.4,local,0
720575940627371834,5,101,1,101,100.0,20.2,local,0
720575940627383685,3,182,1,182,100.0,60.666666666666664,local,0
720575940627402568,1,8,1,8,100.0,8.0,local,0
720575940627403578,3,516,1,516,100.0,172.0,local,0
720575940627404858,3,56,1,56,100.0,18.666666666666668,local,0
720575940627410451,18,3019,1,3019,100.0,167.72222222222223,local,0
720575940627418387,7,764,1,764,100.0,109.14285714285714,local,0
720575940627429907,9,892,1,892,100.0,99.11111111111111,local,0
720575940627438906,1,13,1,13,100.0,13.0,local,0
720575940627443996,7,369,1,369,100.0,52.714285714285715,local,0
720575940627444234,1,15,1,15,100.0,15.0,local,0
720575940627444490,2,22,1,22,100.0,11.0,projection,23
720575940627454569,2,62,1,62,100.0,31.0,local,0
720575940627463043,1,35,1,35,100.0,35.0,projection,850
720575940627492866,2,35,1,35,100.0,17.5,projection,40
720575940627500279,1,21,1,21,100.0,21.0,local,0
720575940627538690,1,15,1,15,100.0,15.0,local,0
720575940627578156,1,6,1,6,100.0,6.0,local,0
720575940627667530,4,340,1,340,100.0,85.0,projection,182
720575940627704392,17,1205,1,1205,100.0,70.88235294117646,local,0
720575940627723657,4,325,1,325,100.0,81.25,local,0
720575940627739023,18,2348,1,2348,100.0,130.44444444444446,local,0
720575940627779983,6,204,1,204,100.0,34.0,projection,38
720575940627812168,4,132,1,132,100.0,33.0,local,0
720575940627814728,3,180,1,180,100.0,60.0,local,0
720575940627815080,4,187,1,187,100.0,46.75,projection,544
720575940627826760,2,37,1,37,100.0,18.5,local,0
720575940627828552,5,149,1,149,100.0,29.8,local,0
720575940627829064,8,980,1,980,100.0,122.5,local,0
720575940627847752,17,968,1,968,100.0,56.94117647058823,local,0
720575940627936515,1,30,1,30,100.0,30.0,local,0
720575940627989609,3,156,1,156,100.0,52.0,local,0
720575940628023685,7,91,1,91,100.0,13.0,projection,2522
720575940628024107,1,5,1,5,100.0,5.0,projection,191
720575940628028163,1,114,1,114,100.0,114.0,local,0
720575940628029180,2,108,1,108,100.0,54.0,local,0
720575940628034044,2,76,1,76,100.0,38.0,local,0
720575940628096586,3,374,1,374,100.0,124.66666666666667,local,0
720575940628102652,1,13,1,13,100.0,13.0,projection,181
720575940628125715,5,162,1,162,100.0,32.4,local,0
720575940628149763,3,129,1,129,100.0,43.0,local,0
720575940628174848,1,6,1,6,100.0,6.0,local,0
720575940628182910,7,294,1,294,100.0,42.0,local,0
720575940628209152,2,54,1,54,100.0,27.0,projection,40
720575940628209801,1,45,1,45,100.0,45.0,projection,11
720575940628218011,1,6,1,6,100.0,6.0,local,0
720575940628225167,1,6,1,6,100.0,6.0,local,0
720575940628287546,1,25,1,25,100.0,25.0,local,0
720575940628344074,3,2947,1,2947,100.0,982.3333333333334,local,0
720575940628345610,7,293,1,293,100.0,41.857142857142854,local,0
720575940628360723,2,15,1,15,100.0,7.5,local,0
720575940628378440,2,42,1,42,100.0,21.0,local,0
720575940628436282,6,227,1,227,100.0,37.833333333333336,projection,46
720575940628445169,1,12,1,12,100.0,12.0,local,0
720575940628462927,5,199,1,199,100.0,39.8,local,0
720575940628492712,2,99,1,99,100.0,49.5,local,0
720575940628504081,1,8,1,8,100.0,8.0,projection,140
720575940628504849,3,366,1,366,100.0,122.0,projection,113
720575940628533591,1,8,1,8,100.0,8.0,local,0
720575940628616271,2,39,1,39,100.0,19.5,local,0
720575940628648809,5,310,1,310,100.0,62.0,local,0
720575940628659049,6,148,1,148,100.0,24.666666666666668,local,0
720575940628669545,1,14,1,14,100.0,14.0,local,0
720575940628675433,1,20,1,20,100.0,20.0,projection,164
720575940628683063,3,151,1,151,100.0,50.333333333333336,local,0
720575940628686695,4,206,1,206,100.0,51.5,local,0
720575940628709019,1,36,1,36,100.0,36.0,projection,1671
720575940628743752,52,10719,1,10719,100.0,206.1346153846154,local,0
720575940628755815,9,422,1,422,100.0,46.888888888888886,projection,290
720575940628780309,46,9910,1,9910,100.0,215.43478260869566,local,0
720575940628784066,1,15,1,15,100.0,15.0,local,0
720575940628787016,4,191,1,191,100.0,47.75,local,0
720575940628802069,7,336,1,336,100.0,48.0,local,0
720575940628815381,19,2294,1,2294,100.0,120.73684210526316,local,0
720575940628825210,3,116,1,116,100.0,38.666666666666664,local,0
720575940628826128,18,2365,1,2365,100.0,131.38888888888889,local,0
720575940628832256,1,6,1,6,100.0,6.0,local,0
720575940628844712,1,20,1,20,100.0,20.0,local,0
720575940628866242,1,13,1,13,100.0,13.0,projection,37
720575940628881576,2,15,1,15,100.0,7.5,local,0
720575940628885160,11,469,1,469,100.0,42.63636363636363,local,0
720575940628891774,1,17,1,17,100.0,17.0,local,0
720575940628936898,5,72,1,72,100.0,14.4,local,0
720575940628953595,1,6,1,6,100.0,6.0,local,0
720575940628962407,1,8,1,8,100.0,8.0,local,0
720575940628971779,8,944,1,944,100.0,118.0,local,0
720575940628972048,4,196,1,196,100.0,49.0,local,0
720575940628977170,1,9,1,9,100.0,9.0,local,0
720575940628979218,1,10,1,10,100.0,10.0,local,0
720575940628995331,33,2223,1,2223,100.0,67.36363636363636,local,0
720575940628995587,16,766,1,766,100.0,47.875,local,0
720575940628997123,18,4258,1,4258,100.0,236.55555555555554,local,0
720575940629000783,2,66,1,66,100.0,33.0,local,0
720575940629009468,1,8,1,8,100.0,8.0,local,0
720575940629081849,2,90,1,90,100.0,45.0,local,0
720575940629112887,1,6,1,6,100.0,6.0,local,0
720575940629146711,2,18,1,18,100.0,9.0,local,0
720575940629152060,1,5,1,5,100.0,5.0,local,0
720575940629211607,1,10,1,10,100.0,10.0,local,0
720575940629250775,1,6,1,6,100.0,6.0,local,0
720575940629266988,8,716,1,716,100.0,89.5,local,0
720575940629270339,2,28,1,28,100.0,14.0,local,0
720575940629304702,2,25,1,25,100.0,12.5,local,0
720575940629317450,2,72,1,72,100.0,36.0,local,0
720575940629358807,2,25,1,25,100.0,12.5,local,0
720575940629370844,1,35,1,35,100.0,35.0,local,0
720575940629377218,6,301,1,301,100.0,50.166666666666664,local,0
720575940629387902,1,13,1,13,100.0,13.0,local,0
720575940629398466,2,83,1,83,100.0,41.5,local,0
720575940629412682,4,96,1,96,100.0,24.0,local,0
720575940629416318,1,10,1,10,100.0,10.0,local,0
720575940629421415,3,203,1,203,100.0,67.66666666666667,local,0
720575940629422183,19,903,1,903,100.0,47.526315789473685,local,0
720575940629486018,2,16,1,16,100.0,8.0,local,0
720575940629548107,2,40,1,40,100.0,20.0,local,0
720575940629564688,9,1234,1,1234,100.0,137.11111111111111,local,0
720575940629595633,4,213,1,213,100.0,53.25,local,0
720575940629598935,3,49,1,49,100.0,16.333333333333332,local,0
720575940629623351,3,25,1,25,100.0,8.333333333333334,local,0
720575940629639550,1,64,1,64,100.0,64.0,projection,24
720575940629642693,1,28,1,28,100.0,28.0,local,0
720575940629701451,1,9,1,9,100.0,9.0,projection,67
720575940629764906,1,8,1,8,100.0,8.0,projection,42
720575940629773276,8,209,1,209,100.0,26.125,local,0
720575940629783158,1,10,1,10,100.0,10.0,projection,149
720575940629792060,3,35,1,35,100.0,11.666666666666666,local,0
720575940629805950,4,619,1,619,100.0,154.75,local,0
720575940629806974,2,30,1,30,100.0,15.0,local,0
720575940629822842,5,224,1,224,100.0,44.8,projection,126
720575940629839947,5,148,1,148,100.0,29.6,local,0
720575940629878479,2,28,1,28,100.0,14.0,local,0
720575940629888530,4,45,1,45,100.0,11.25,local,0
720575940629933559,1,9,1,9,100.0,9.0,projection,135
720575940629954872,4,164,1,164,100.0,41.0,local,0
720575940629972215,3,1302,1,1302,100.0,434.0,local,0
720575940629987587,3,479,1,479,100.0,159.66666666666666,local,0
720575940630034231,5,824,1,824,100.0,164.8,local,0
720575940630122796,3,87,1,87,100.0,29.0,local,0
720575940630159616,8,330,1,330,100.0,41.25,local,0
720575940630174223,1,5,1,5,100.0,5.0,local,0
720575940630181852,3,41,1,41,100.0,13.666666666666666,local,0
720575940630195909,1,12,1,12,100.0,12.0,local,0
720575940630229007,1,5,1,5,100.0,5.0,local,0
720575940630233404,69,26739,1,26739,100.0,387.5217391304348,local,0
720575940630251095,3,118,1,118,100.0,39.333333333333336,local,0
720575940630311528,1,6,1,6,100.0,6.0,projection,66
720575940630403031,1,18,1,18,100.0,18.0,local,0
720575940630440645,1,17,1,17,100.0,17.0,projection,126
720575940630461404,6,197,1,197,100.0,32.833333333333336,local,0
720575940630461660,9,290,1,290,100.0,32.22222222222222,local,0
720575940630470391,17,975,1,975,100.0,57.35294117647059,local,0
720575940630504466,9,440,1,440,100.0,48.888888888888886,local,0
720575940630548751,1,49,1,49,100.0,49.0,local,0
720575940630564712,1,15,1,15,100.0,15.0,projection,105
720575940630575943,7,189,1,189,100.0,27.0,local,0
720575940630579574,11,1235,1,1235,100.0,112.27272727272727,local,0
720575940630589036,35,4991,1,4991,100.0,142.6,local,0
720575940630597177,3,992,1,992,100.0,330.6666666666667,local,0
720575940630597839,1,9,1,9,100.0,9.0,local,0
720575940630605881,4,187,1,187,100.0,46.75,local,0
720575940630640804,1,12,1,12,100.0,12.0,projection,56
720575940630644807,1,5,1,5,100.0,5.0,projection,44
720575940630654539,2,129,1,129,100.0,64.5,local,0
720575940630661164,16,1157,1,1157,100.0,72.3125,local,0
720575940630664556,15,4841,1,4841,100.0,322.73333333333335,local,0
720575940630665210,16,2267,1,2267,100.0,141.6875,local,0
720575940630667372,3,418,1,418,100.0,139.33333333333334,projection,6
720575940630674038,3,27,1,27,100.0,9.0,local,0
720575940630691958,26,5956,1,5956,100.0,229.07692307692307,local,0
720575940630695798,1,16,1,16,100.0,16.0,local,0
720575940630697078,1,12,1,12,100.0,12.0,local,0
720575940630702789,2,44,1,44,100.0,22.0,local,0
720575940630718511,1,29,1,29,100.0,29.0,projection,67
720575940630720763,2,18,1,18,100.0,9.0,projection,808
720575940630724652,2,34,1,34,100.0,17.0,local,0
720575940630734393,2,906,1,906,100.0,453.0,local,0
720575940630772547,1,8,1,8,100.0,8.0,projection,43
720575940630775801,7,680,1,680,100.0,97.14285714285714,local,0
720575940630808591,2,18,1,18,100.0,9.0,local,0
720575940630820919,2,12,1,12,100.0,6.0,local,0
720575940630829051,1,304,1,304,100.0,304.0,local,0
720575940630839371,20,1340,1,1340,100.0,67.0,local,0
720575940630867148,4,138,1,138,100.0,34.5,local,0
720575940630868793,44,23255,1,23255,100.0,528.5227272727273,local,0
720575940630890040,3,23,1,23,100.0,7.666666666666667,projection,76
720575940630893196,2,34,1,34,100.0,17.0,local,0
720575940630904567,11,2343,1,2343,100.0,213.0,local,0
720575940630951424,2,177,1,177,100.0,88.5,local,0
720575940630960911,1,15,1,15,100.0,15.0,local,0
720575940630964188,10,410,1,410,100.0,41.0,local,0
720575940630981906,1,55,1,55,100.0,55.0,projection,303
720575940630991311,6,130,1,130,100.0,21.666666666666668,local,0
720575940630995799,11,952,1,952,100.0,86.54545454545455,local,0
720575940631020079,2,24,1,24,100.0,12.0,local,0
720575940631041956,1,5,1,5,100.0,5.0,local,0
720575940631049002,1,8,1,8,100.0,8.0,local,0
720575940631056185,3,33,1,33,100.0,11.0,local,0
720575940631065144,2,35,1,35,100.0,17.5,local,0
720575940631069255,1,14,1,14,100.0,14.0,local,0
720575940631070239,2,151,1,151,100.0,75.5,local,0
